Nivel,Tipo de Curso,Plan,Cód.,Descripción,Tray.,Año,Mód.,Sem.,Grupo,Turno,Cód.,Descripción,Ruee Calculado,Rule calculado
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,107,ASISTENTE DE DIRECCION, , 2,0, ,SA2,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,141,CAPILAR, , 1,0, ,SB,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,141,CAPILAR, , 2,0, ,SB,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,144,CARPINTERIA, , 1,0, ,SG,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,217,CONST. MUEBLES POR DISEÑO, , 2,0, ,SG,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,237,CONSTRUCCION, , 1,0, ,SF,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,344,ELECTROTECNIA, , 1,0, ,SC,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,397,GASTRONOMIA C/S/B, , 1,0, ,SD,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,401,GASTRONOMIA COCINA, , 2,0, ,SD,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,492,INSTALACIONES ELECTRICAS, , 2,0, ,SC,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,572,MECANICA GENERAL, , 1,0, ,SE,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,618,MECANICA EN PRODUCCION, , 2,0, ,SE,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 1,0, ,BA,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 1,0, ,BB,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 2,0, ,BA,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 2,0, ,BB,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 3,0, ,BA,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 3,0, ,BB,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R), , 1,0, ,BD,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R), , 1,0, ,BC,DOBLE TURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R), , 2,0, ,BD,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R), , 2,0, ,BC,DOBLE TURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R), , 3,0, ,BD,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,04A,AGRARIO (R), , 3,0, ,BC,DOBLE TURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 1,0, ,BG,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 2,0, ,BG,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 3,0, ,BG,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,480,INFORMATICA, , 1,0, ,BE,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,480,INFORMATICA, , 2,0, ,BE,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2015,06A,RECREACION, , 1,1, ,TA1,DOBLE TURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,144,CARPINTERIA, , 3,0, ,BP3,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,492,INSTALACIONES ELECTRICAS, , 3,0, ,BP1,DOBLE TURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,572,MECANICA GENERAL, , 3,0, ,BP2,DOBLE TURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
CAPACITACIONES,CAPACITACION PROFESIONAL INICIAL,2007,02A,ATENCION A LA DEPENDENCIA - MOD 1, , 0,0, ,CA1,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
CAPACITACIONES,CAPACITACION PROFESIONAL INICIAL,2007,02B,ATENCION A LA DEPENDENCIA - MOD 2, , 0,0, ,CA2,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
CAPACITACIONES,CAPACITACION PROFESIONAL INICIAL,2007,02C,ATENCION A LA DEPENDENCIA - MOD 3, , 0,0, ,CA3,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
CAPACITACIONES,CAPACITACION PROFESIONAL INICIAL,2007,02D,ATENCION A LA DEPENDENCIA - MOD 4, , 0,0, ,CA4,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302091,4020094
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,05A,TEC. CREATIVAS JOYERIA FIBRA,I, 0,1, ,FB1,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302111,4020096
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,05A,TEC. CREATIVAS JOYERIA FIBRA,I, 0,1, ,FT1,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302111,4020096
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,05A,TEC. CREATIVAS JOYERIA FIBRA,I, 0,3, ,FB3,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302111,4020096
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,05A,TEC. CREATIVAS JOYERIA FIBRA,II, 0,4, ,FG4,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302111,4020096
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,45A,MUSICA,II, 0,1, ,FA1,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302111,4020096
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,45A,MUSICA, , 1,0, ,1BB,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302111,4020096
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,929,TURISMO, , 1,0, ,BA,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302111,4020096
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,929,TURISMO, , 2,0, ,BA,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302111,4020096
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,929,TURISMO, , 3,0, ,BA,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302111,4020096
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2015,00A,SECRETARIADO BILINGÜE - INGLES, , 0,3, ,TD3,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302111,4020096
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2016,00C,SECRETARIADO BILINGÜE BINACIONAL, , 0,1, ,TA1,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302111,4020096
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2015,06A,RECREACION, , 1,1, ,TC1,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302111,4020096
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2015,06A,RECREACION, , 2,3, ,TC3,VESPERTINO - NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302111,4020096
EDUCACION MEDIA SUPERIOR,BACHILLERATO FIGARI,2008,516,JOYERIA, , 1,0, ,BC,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302111,4020096
EDUCACION MEDIA SUPERIOR,BACHILLERATO FIGARI,2008,516,JOYERIA, , 2,0, ,BC,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302111,4020096
EDUCACION MEDIA SUPERIOR,BACHILLERATO FIGARI,2008,516,JOYERIA, , 3,0, ,BC,MATUTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302111,4020096
EDUCACION MEDIA BASICA,ARTICULACION EDUCACION MEDIA BASICA,2015,17R,INTEGRADO CUERO, , 0,1, ,PR1,VESPERTINO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302111,4020096
CAPACITACIONES,CAPACITACION PROFESIONAL INICIAL,2007,02A,ATENCION A LA DEPENDENCIA - MOD 1, , 0,0, ,CA1,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302111,4020096
CAPACITACIONES,CAPACITACION PROFESIONAL INICIAL,2007,02B,ATENCION A LA DEPENDENCIA - MOD 2, , 0,0, ,CA2,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302111,4020096
CAPACITACIONES,CAPACITACION PROFESIONAL INICIAL,2007,02C,ATENCION A LA DEPENDENCIA - MOD 3, , 0,0, ,CA3,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302111,4020096
CAPACITACIONES,CAPACITACION PROFESIONAL INICIAL,2007,02D,ATENCION A LA DEPENDENCIA - MOD 4, , 0,0, ,CA4,NOCTURNO,35000,CAMPUS REGIONAL EDUC. TECNOLOGICA LITORAL NORTE,1302111,4020096
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,118,GASTRONOMIA,I, 0,1, ,FC1,VESPERTINO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,118,GASTRONOMIA,I, 0,3, ,FC3,MATUTINO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,118,GASTRONOMIA,II, 0,3, ,FT3,MATUTINO - VESPERTINO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,118,GASTRONOMIA,I, 0,5, ,FC5,MATUTINO - VESPERTINO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,119,BELLEZA - CAPILAR,I, 0,1, ,FE1,VESPERTINO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,25A,DEPORTE Y RECREACION,I, 0,1, ,FH1,VESPERTINO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,446,MECANICA AUTOMOTRIZ,I, 0,5, ,FG5,VESPERTINO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,45A,MUSICA,I, 0,1, ,FD1,VESPERTINO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,45A,MUSICA,I, 0,3, ,FF3,MATUTINO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,668,PANADERIA,II, 0,1, ,FL1,VESPERTINO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,975,INFORMATICA,II, 0,1, ,FG1,VESPERTINO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,975,INFORMATICA,II, 0,3, ,FA3,MATUTINO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,975,INFORMATICA,III, 0,3, ,FB3,MATUTINO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,141,CAPILAR, , 1,0, ,SC,VESPERTINO - NOCTURNO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,141,CAPILAR, , 2,0, ,SC,MATUTINO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,397,GASTRONOMIA C/S/B, , 1,0, ,SB,NOCTURNO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,401,GASTRONOMIA COCINA, , 2,0, ,SB,NOCTURNO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 1,0, ,BA,MATUTINO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 2,0, ,BA,VESPERTINO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 3,0, ,BA,MATUTINO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 2,0, ,BD,MATUTINO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 3,0, ,BD,MATUTINO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,480,INFORMATICA, , 1,0, ,BC,NOCTURNO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,480,INFORMATICA, , 2,0, ,BC,NOCTURNO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,480,INFORMATICA, , 3,0, ,BC,VESPERTINO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,929,TURISMO, , 1,0, ,BB,VESPERTINO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,929,TURISMO, , 2,0, ,BB,VESPERTINO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,929,TURISMO, , 3,0, ,BB,MATUTINO,46000,CANELONES,1303131,4030317
EDUC. SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,1998,792,REMATADOR, , 2,0, ,TA,NOCTURNO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA BASICA,ARTICULACION EDUCACION MEDIA BASICA,2010,988,PROGRAMA RUMBO, , 0,1, ,PR1,NOCTURNO,46000,CANELONES,1303131,4030317
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1A,MATUTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1B,MATUTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1C,MATUTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 1,0, ,1D,VESPERTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 2,0, ,2A,MATUTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 2,0, ,2B,MATUTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 2,0, ,2C,VESPERTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 3,0, ,3A,MATUTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 3,0, ,3B,MATUTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA BASICA,CICLO BASICO TECNOLOGICO,2007,125,CICLO BASICO TECNOLOGICO, , 3,0, ,3C,VESPERTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,118,GASTRONOMIA,II, 0,1, ,FB1,MATUTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,153,CARPINTERIA,I, 0,1, ,FF1,MATUTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,25A,DEPORTE Y RECREACION,II, 0,1, ,FG1,VESPERTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,297,ELECTRICIDAD,II, 0,3, ,FA3,VESPERTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,446,MECANICA AUTOMOTRIZ,II, 0,1, ,FC1,MATUTINO - VESPERTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,975,INFORMATICA,II, 0,3, ,FE3,MATUTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,007,ADMINISTRACION, , 1,0, ,SA,NOCTURNO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,007,ADMINISTRACION, , 2,0, ,SA,NOCTURNO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,107,ASISTENTE DE DIRECCION, , 2,0, ,SA2,VESPERTINO - NOCTURNO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,397,GASTRONOMIA C/S/B, , 1,0, ,SC,VESPERTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,401,GASTRONOMIA COCINA, , 2,0, ,SC,MATUTINO - VESPERTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 1,0, ,BA,VESPERTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 1,0, ,BC,NOCTURNO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 2,0, ,BA,VESPERTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 2,0, ,BC,NOCTURNO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 3,0, ,BA,VESPERTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,008,ADMINISTRACION, , 3,0, ,BC,NOCTURNO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,237,CONSTRUCCION, , 1,0, ,BJ,VESPERTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,237,CONSTRUCCION, , 2,0, ,BJ,NOCTURNO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,237,CONSTRUCCION, , 3,0, ,BJ,VESPERTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 1,0, ,BK,MATUTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 1,0, ,BL,MATUTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 1,0, ,BM,VESPERTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 2,0, ,BK,VESPERTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 2,0, ,BL,VESPERTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 3,0, ,BK,MATUTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION, , 3,0, ,BM,MATUTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,331,ELECTROMECANICA AUTOMOTRIZ, , 2,0, ,BE,MATUTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,331,ELECTROMECANICA AUTOMOTRIZ, , 3,0, ,BE,MATUTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,335,ELECTRO - ELECTRONICA, , 2,0, ,BF,MATUTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,335,ELECTRO - ELECTRONICA, , 3,0, ,BF,MATUTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,336,ELECTROMECANICA, , 1,0, ,BB,MATUTINO,46000,CANELONES,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,336,ELECTROMECANICA, , 1,0, ,BD,MATUTINO,46000,CANELONES,1303141,4030318
