lat,long,localidad,departamen
-32.412862547324416,-54.198973591055186,COLONIA CERES,CERRO LARGO
-32.16607463910821,-54.244524336018436,COLONIA MARIA TERESA,CERRO LARGO
-32.300814708026039,-54.120953193913614,COLONIA OROZCO,CERRO LARGO
-32.344824551751458,-54.244176529988927,CONVENTOS,CERRO LARGO
-32.471123794095988,-53.809995811952575,CORRAL DE PIEDRA,CERRO LARGO
-32.051398017465999,-54.147334052476261,CRUZ DE PIEDRA,CERRO LARGO
-32.52734817716167,-53.775355653794961,CUCHILLA CAMBOTA,CERRO LARGO
-32.723080534638726,-55.031996615646946,CUCHILLA DEL CARMEN,CERRO LARGO
-32.541375197865761,-53.958839614487488,CUCHILLA DEL PARAISO,CERRO LARGO
-31.989268629040591,-54.05336036122825,CUCHILLA DE MELO,CERRO LARGO
-32.261287069313155,-53.854503885856083,CUCHILLA PERALTA,CERRO LARGO
-32.213187716498659,-53.6968420956374,DURAZNERO,CERRO LARGO
-32.355944149228925,-54.442175598357423,ESCUELA DE AGRONOMIA,CERRO LARGO
-32.921441536782559,-54.978672123296064,ESPERANZA,CERRO LARGO
-32.199871155549921,-53.832262868896777,FALDA DE SIERRA DE LOS RIOS,CERRO LARGO
-32.512311089770186,-54.523063335280646,FRAILE MUERTO,CERRO LARGO
-32.642431688704221,-54.432764509691516,GANEN,CERRO LARGO
-32.708689913041987,-53.678182552397345,GARAO,CERRO LARGO
-31.867280390008276,-54.171510574295645,GRANJA DE ACEGUA,CERRO LARGO
-32.395338416380412,-54.23729191273766,GRANJA PALLERO,CERRO LARGO
-32.611795302035681,-54.289602837553936,GUAZUNAMBI,CERRO LARGO
-32.372828918679154,-54.193310011436559,HIPODROMO,CERRO LARGO
-32.548822452007897,-54.289190784955167,INFIERNILLO,CERRO LARGO
-31.963465283516044,-54.125433604751073,ISIDORO NOBLIA,CERRO LARGO
-32.604279105665768,-53.329750377024645,LA CORONILLA,CERRO LARGO
-32.101495512299415,-53.74283819037494,LA GLORIA,CERRO LARGO
-32.741494463337723,-53.261957942227156,LAGO MERIN,CERRO LARGO
-32.73722260144028,-54.904169038346481,LAGUNA DEL JUNCO,CERRO LARGO
-32.603469835037956,-53.896333138288036,LA MICAELA,CERRO LARGO
-31.943835351300052,-54.022519495808503,LA MINA,CERRO LARGO
-32.387173276887211,-54.083159141774786,LA PEDRERA,CERRO LARGO
-32.709152765084959,-54.499019585714962,LAS LIMAS,CERRO LARGO
-32.383732430822221,-54.60039015852454,LOS CERROS,CERRO LARGO
-32.0905637795736,-54.046369455195716,MANGRULLO,CERRO LARGO
-31.924034432835668,-53.980427281117116,MARIA ISABEL,CERRO LARGO
-32.123120656639195,-54.629885796819764,MAZANGANO,CERRO LARGO
-32.36830438265774,-54.169029226496583,MELO,CERRO LARGO
-31.830435187927574,-54.220282287104446,MINUANO DE ACEGUA,CERRO LARGO
-31.858110594194098,-54.228497937527436,MISTERIO,CERRO LARGO
-32.345663784500836,-53.908169642687852,MONTECITO,CERRO LARGO
-32.174129873193088,-54.084519049984578,NANDO,CERRO LARGO
-32.515648275624834,-54.130855925595782,ÑANGAPIRE,CERRO LARGO
-31.911518444680404,-54.147579299024081,PANTEON,CERRO LARGO
-32.464589090646669,-54.17796211487132,PASO DE LA CRUZ,CERRO LARGO
-32.300372533307581,-54.178499245223648,PASO DE LAS TROPAS,CERRO LARGO
-31.830742893337096,-54.323597009191921,PASO DE LAS YEGUAS,CERRO LARGO
-32.53317480874653,-54.386878711861698,PASO DE LOS CARROS,CERRO LARGO
-32.014826563278085,-53.858754824818526,PASO MELO,CERRO LARGO
-32.469872775588726,-55.20489671797678,PASO PEREIRA,CERRO LARGO
-31.779927566549667,-54.289820229644121,PEÑAROL,CERRO LARGO
-32.480411010384024,-53.554612690945419,PICADA DE MAYA,CERRO LARGO
-32.743763147831224,-53.568060372913379,PICADA DE SALOME,CERRO LARGO
-32.551091462218672,-55.176136392225878,PIEDRA ALTA,CERRO LARGO
-32.624208797287778,-54.774226850552274,PIÑEIRO,CERRO LARGO
-32.756057226490846,-53.716649230679003,PLACIDO ROSAS,CERRO LARGO
-32.505513620643967,-53.503981529565543,POBLADO URUGUAY,CERRO LARGO
-32.679339002643481,-53.548686862489085,PRESIDENTE DOCTOR GETULIO VARGAS,CERRO LARGO
-32.25284862405767,-54.107414478353554,PUENTE NEGRO,CERRO LARGO
-32.457784381265341,-53.938052574005624,PUNTAS DE AMARILLO,CERRO LARGO
-31.928258477915673,-54.129023062447288,PUNTAS DE LA MINA,CERRO LARGO
-32.725518580961584,-54.378473759791895,PUNTAS DEL PARAO,CERRO LARGO
-32.595427340600018,-53.562730797717492,PUNTAS DEL SAUCE,CERRO LARGO
-32.123206054062535,-54.316680482164486,PUNTAS DE MOLLES,CERRO LARGO
-32.245878362667611,-54.324502222640362,PUNTAS DE PALLEROS,CERRO LARGO
-32.692172808122102,-54.375962255309048,PUNTAS DE TACUARI,CERRO LARGO
-32.623758236246161,-54.7521085556168,QUEBRACHO,CERRO LARGO
-32.349422969531744,-54.637121524213072,RAMON TRIGO,CERRO LARGO
-32.686694249349678,-54.428431341583583,RINCON DE CONTRERAS,CERRO LARGO
-32.421994029991119,-54.687736271766227,RINCON DE LA URBANA,CERRO LARGO
-32.595570454465033,-53.972053255759803,RINCON DE LOS CORONELES,CERRO LARGO
-32.546236211459686,-53.720239548926692,RINCON DE LOS OLIVERA,CERRO LARGO
-32.164653326092107,-53.74839294841896,RINCON DE PAIVA,CERRO LARGO
-32.560518617305192,-54.403601362787214,RINCON DE PY,CERRO LARGO
-32.415879970133489,-54.654457935908248,RINCON DE SUAREZ,CERRO LARGO
-32.669158592384598,-53.918422290218693,RINCON DE TACUARI,CERRO LARGO
-32.596166521401869,-53.383582462475175,RIO BRANCO,CERRO LARGO
-32.370894289822111,-53.92934482987252,RODRIGUEZ,CERRO LARGO
-32.439128680102307,-53.780544569770683,SALDAÑAS,CERRO LARGO
-32.566822668522249,-54.350009137236604,SANCHEZ,CERRO LARGO
-31.99686480664457,-53.951247432308904,SAN DIEGO,CERRO LARGO
-32.630042419092774,-53.347545154263457,SAN SERVANDO,CERRO LARGO
-32.921170590052476,-54.943716803569792,SANTA CLARA DE OLIMAR,CERRO LARGO
-32.480335238026534,-54.292508229261905,SANTA TERESA,CERRO LARGO
-32.049304892973609,-54.196719521878762,SARANDI DE ACEGUA,CERRO LARGO
-32.495758205391752,-53.70292395225411,SARANDI DE BARCELO,CERRO LARGO
-32.439578992287387,-53.596159557735021,SARANDI DE YAGUARON,CERRO LARGO
-32.22869268619192,-54.168285977939625,SAUCE DE CONVENTOS,CERRO LARGO
-31.988863971049689,-54.10515028592831,SOTO GORO,CERRO LARGO
-32.530535589925414,-54.529148692851862,TOLEDO,CERRO LARGO
-32.281934691134161,-54.162803150298757,TRES BOLICHES,CERRO LARGO
-32.514865424478749,-54.686436637455721,TRES ISLAS,CERRO LARGO
-32.834114162386491,-54.76236488311288,TUPAMBAE,CERRO LARGO
-32.506837012264192,-53.50023723481636,URUGUAY,CERRO LARGO
-32.204588735151518,-54.011101874074591,VILLA VIÑOLES,CERRO LARGO
-32.517477883890187,-54.539801010974024,WENCESLAO SILVERA,CERRO LARGO
-33.809446990104817,-58.265967537363494,AGRACIADA,COLONIA
-33.807922604346082,-58.266002083739835,AGRACIADA,COLONIA
-34.416651714283368,-57.468951308066558,ARRIVILLAGA,COLONIA
-34.425974136937384,-57.574577638574837,ARTILLEROS,COLONIA
-34.260745860208637,-57.460408109133489,BARKER,COLONIA
-34.221046353963217,-57.480687708247423,BARKER NORTE,COLONIA
-34.240254126591324,-57.21553933777178,BARRANCAS COLORADAS,COLONIA
-34.254013542727279,-57.167946152711359,BARRIO MENDAÑA,COLONIA
-34.396326297003121,-57.181015292769381,BARRIO OLIMPICO,COLONIA
-33.881397268281496,-58.351394033738487,BELGRANO NORTE,COLONIA
-33.909873394144824,-58.381738643213922,BELGRANO SUR,COLONIA
-34.434901048475368,-57.294815925097275,BLANCA ARENA,COLONIA
-34.443756152200237,-57.147460718905101,BOCA DEL CUFRE,COLONIA
-34.433549968715866,-57.333920080129261,BOCA DEL ROSARIO,COLONIA
-34.429371310789946,-57.350773227167828,BOCA DEL ROSARIO OESTE,COLONIA
-34.404187417857493,-57.260468535606499,BONJOUR,COLONIA
-34.442941507503178,-57.171660285361305,BRISAS DEL PLATA,COLONIA
-34.077432021701057,-58.131632910632952,BUENA HORA,COLONIA
-34.440064274757859,-57.18493810164032,CAMPAMENTO ARTIGAS,COLONIA
-34.032395592580606,-57.9014425847339,CAMPANA,COLONIA
-33.869560521969703,-57.367732260618688,CARDONA,COLONIA
-33.995316616712294,-58.283873298393395,CARMELO,COLONIA
-33.989180931238757,-58.236012436036837,CASERIO EL CERRO,COLONIA
-33.980801613684086,-58.22956246303626,CERRO CARMELO,COLONIA
-34.065517397047017,-57.7227792810232,CERRO DE LAS ARMAS,COLONIA
-34.218512194681665,-57.92621649075501,CERROS DE SAN JUAN,COLONIA
-34.143740992320929,-57.029401848543451,CERROS NEGROS,COLONIA
-34.368126202806089,-57.263440028879401,CHICO TORINO,COLONIA
-34.016455721377213,-58.155416909961332,COLONIA ARRUE,COLONIA
-34.384215097700277,-57.401007601193641,COLONIA COSMOPOLITA,COLONIA
-34.447759210216191,-57.833802798728826,COLONIA DEL SACRAMENTO,COLONIA
-34.344963060968773,-57.161944977814855,COLONIA ESPAÑOLA,COLONIA
-33.960035157174858,-58.300307847220871,COLONIA ESTRELLA,COLONIA
-34.006085545121152,-57.646997977911624,COLONIA MIGUELETE,COLONIA
-34.204007379927262,-57.345239934322755,COLONIA PEIRANO,COLONIA
-34.272095828217296,-57.120242617456611,COLONIA QUEVEDO,COLONIA
-33.978048500464304,-57.864521501136274,COLONIA SARANDI,COLONIA
-34.300351040101447,-57.417797887602667,COLONIA TALICE,COLONIA
-34.343287497870058,-57.266301782912755,COLONIA VALDENSE,COLONIA
-34.1617720093233,-58.032798669990257,CONCHILLAS,COLONIA
-34.322424930871207,-57.190322919637545,CONCORDIA,COLONIA
-34.246627119965517,-57.407069367977584,COSTA DE COLLA AL ESTE,COLONIA
-34.245683913506362,-57.34299130797978,COSTA DEL NAVARRO,COLONIA
-34.180747170682537,-57.192819353843269,COSTA DE ROSARIO,COLONIA
-34.258173449020006,-57.627107038822025,COSTA DE TARARIRAS,COLONIA
-33.982764746114469,-58.187091698833136,COSTA DE VACAS,COLONIA
-34.038329615592524,-58.239444885365891,COSTAS DE JUAN GONZALEZ,COLONIA
-34.11651948677541,-57.289409968110988,COSTAS DE POLONIA,COLONIA
-34.005975009559386,-57.58344811771245,COSTAS DE SAN JUAN,COLONIA
-34.196970857111538,-57.106931698122459,CUFRE,COLONIA
-33.982302214211046,-58.254995518577253,CURUPI,COLONIA
-34.133943726292379,-57.976322519721577,EL BAÑADO,COLONIA
-34.419068479101995,-57.869331875233939,EL CAÑO,COLONIA
-33.949814804922113,-58.233531373552509,EL CERRO,COLONIA
-33.866506175221119,-58.082635267981161,EL CHILENO,COLONIA
-34.138230096830441,-57.80484400386031,EL CUADRO,COLONIA
-34.422034301097575,-57.603329015409372,EL ENSUEÑO,COLONIA
-33.953865600818432,-58.353598605526436,EL FARO,COLONIA
-34.45067093204824,-57.796475473738354,EL GENERAL,COLONIA
-34.430622717546044,-57.737831836173207,EL QUINTON,COLONIA
-34.334386698279793,-57.696098789653583,EL SEMILLERO,COLONIA
-34.339586618684251,-57.689623355959746,"ESTACION EXPERIMENTAL ""LA ESTANZUELA""",COLONIA
-34.280418318729645,-57.945705409457737,ESTANCIA ANCHORENA,COLONIA
-33.878811622669879,-57.367411831003729,FLORENCIO SANCHEZ,COLONIA
-34.054748610120335,-57.786032290723696,GIL,COLONIA
-33.961311278293458,-57.088571455648164,ISMAEL CORTINAS,COLONIA
-34.43233982336919,-57.729799050094584,JUAN CARLOS CASEROS,COLONIA
-34.058423178428207,-58.19265232653828,JUAN GONZALEZ,COLONIA
-33.91815811440496,-57.234714929901244,JUAN JACKSON,COLONIA
-34.424966535979962,-57.444256401071762,JUAN LACAZE,COLONIA
-34.328466400022677,-57.724721614957922,LA ESTANZUELA,COLONIA
-34.448825967478463,-57.789457335729566,LAGUNA DE LOS PATOS,COLONIA
-34.23776538973555,-57.881683240999209,LA HORQUETA,COLONIA
-34.347955054215873,-57.307417213722168,LA PAZ,COLONIA
-33.959182237322786,-57.459615293963445,LAS CHISPAS,COLONIA
-33.870281135376572,-58.174248381882549,LAS FLORES,COLONIA
-34.075805369476377,-57.157333746308169,LA SIERRA,COLONIA
-34.026590819533247,-58.270031229320459,LOMAS DE CARMELO,COLONIA
-34.434154082958813,-57.242201718051142,LOS PINOS,COLONIA
-34.153570701781661,-57.523583217211062,MANANTIALES,COLONIA
-34.161619012476848,-58.204547527835089,MARTIN CHICO,COLONIA
-34.13867405917302,-58.072123393372472,MARTIN CHICO DE CONCHILLAS,COLONIA
-34.153685320827719,-57.361828115943929,MEDIA AGUA,COLONIA
-34.105682751353235,-57.850223994176979,MIGUELETE DE CONCHILLAS,COLONIA
-34.184498011721118,-57.920102378876592,MINAS DE NARANCIO,COLONIA
-34.322248413124058,-57.489605587426162,MINUANO Y SAUCE,COLONIA
-34.074016927155945,-57.815278612009607,MOLLES DE MIGUELETE,COLONIA
-34.29624863071006,-57.234714014465702,NUEVA HELVECIA,COLONIA
-33.881720129385258,-58.404490388761879,NUEVA PALMIRA,COLONIA
-33.937436187386083,-57.809849498837117,OMBUES DE LAVALLE,COLONIA
-33.828474771090541,-58.02331750741731,PALO SOLO,COLONIA
-34.368664886434217,-57.470281416599853,PARAJE MINUANO,COLONIA
-34.198201272531008,-57.786610978671646,PASO ANTOLIN,COLONIA
-34.013562709381823,-57.328207576982329,PASO BIRRIEL,COLONIA
-34.124980597111723,-57.170481860441356,PASO DE LA QUINTA,COLONIA
-34.127991132043512,-57.67941219234558,PASO HOSPITAL,COLONIA
-34.128040735309142,-57.61268901135908,PASO HOSPITAL MANANTIALES,COLONIA
-34.189030269147274,-57.425164887013899,PASO MORLAN,COLONIA
-34.309033918118764,-57.37785750271216,PASO QUICHO,COLONIA
-34.330572807404081,-57.352562295848863,PASTOREO,COLONIA
-34.273798252811815,-57.26848653733326,PICADA DE BENITEZ,COLONIA
-33.95789346600678,-57.316403089079508,PIEDRA CHATA,COLONIA
-34.377198138793702,-57.842940237802146,PIEDRA DE LOS INDIOS,COLONIA
-33.963035104324419,-57.619080147371044,PIEDRAS BLANCAS,COLONIA
-34.434200035643734,-57.264102864014816,PLAYA AZUL,COLONIA
-34.431474500606491,-57.269718147688629,PLAYA BRITOPOLIS,COLONIA
-34.43145303072194,-57.252255168781332,PLAYA FOMENTO,COLONIA
-34.433730420243364,-57.257916160922171,PLAYA PARANT,COLONIA
-33.876669496712829,-58.275938799551334,POLANCOS,COLONIA
-34.357909684594532,-57.312908593619355,PUERTO CONCORDIA,COLONIA
-34.203193014437183,-58.067371620982811,PUERTO INGLES,COLONIA
-34.436780867149174,-57.641835136078299,PUERTO PLATERO,COLONIA
-34.36800000844417,-57.318394302645338,PUERTO ROSARIO,COLONIA
-34.245709313318152,-58.023491165824232,PUNTA FRANCESA,COLONIA
-34.097253444190379,-57.933415271421168,PUNTAS DE JUAN GONZALEZ,COLONIA
-34.283703948079896,-57.60483898951906,PUNTAS DEL RIACHUELO,COLONIA
-34.417688835866123,-57.333451688150497,PUNTAS DEL ROSARIO,COLONIA
-34.18622242105922,-57.525806870676014,PUNTAS DEL SAUCE,COLONIA
-34.241750151498906,-57.59420844047181,PUNTAS DE MELO,COLONIA
-34.012762296563906,-57.460511969678983,PUNTAS DE SAN JUAN,COLONIA
-34.307118263461781,-57.798798859588274,PUNTAS DE SAN PEDRO,COLONIA
-34.353678809287516,-57.649740866576494,QUINTON,COLONIA
-34.120903018067601,-58.007687668856668,RADIAL HERNANDEZ,COLONIA
-34.33947884601249,-57.339145271177955,RADIAL ROSARIO,COLONIA
-34.397100242838519,-57.874659209388447,REAL DE VERA,COLONIA
-34.35922876490315,-57.794204276710722,REDUCTO,COLONIA
-34.413975078980172,-57.211819232551534,RESGUARDO CUFRE,COLONIA
-34.431337414903247,-57.710918436109274,RIACHUELO,COLONIA
-34.414355221637109,-57.302093842734834,RINCON DEL REY,COLONIA
-34.317312041211302,-57.352660179732027,ROSARIO,COLONIA
-34.274888948691306,-57.33610882516426,ROSARIO Y COLLA,COLONIA
-34.207316393106503,-57.797284265197462,SAN JUAN,COLONIA
-34.21760137737374,-57.67860012334306,SAN LUIS,COLONIA
-34.237275310307936,-57.666323285237596,SAN LUIS DE TARARIRAS,COLONIA
-34.170591319739934,-57.676350856644717,SAN LUIS SANCHEZ,COLONIA
-34.293772167304944,-57.828558211767778,SAN PEDRO,COLONIA
-34.309689616218357,-57.783954937553347,SAN PEDRO DE ARRIBA,COLONIA
-34.287623836415733,-57.829754984490677,SAN PEDRO NORTE,COLONIA
-34.038423317259088,-58.064320542580383,SAN ROQUE,COLONIA
-34.420581149090239,-57.591921736222133,SANTA ANA,COLONIA
-34.438095658245111,-57.195672576569436,SANTA REGINA,COLONIA
-34.085685238129784,-57.996068810037691,SANTA ROSA,COLONIA
-34.037161439800173,-57.971687169169662,SARANDI CAMPANA,COLONIA
-34.265676573806751,-57.614969330460021,TARARIRAS,COLONIA
-34.130016580951605,-57.50951473507061,TERMINAL,COLONIA
-34.388326437941018,-57.553875959969261,TOMAS BELL,COLONIA
-34.116646058721173,-57.380602385032596,TRES ESQUINAS,COLONIA
-33.937100235717985,-58.106696530324179,VIBORAS,COLONIA
-33.930545175083843,-58.202699534836576,VIBORAS Y VACAS,COLONIA
-34.404971362100362,-57.451529837758322,VILLA PANCHA,COLONIA
-33.962853090373507,-58.332244607405457,ZAGARZAZU,COLONIA
-33.997689563155632,-57.254184974969007,ZUNIN,COLONIA
-33.249550341991075,-56.014335419560197,ABELLA,DURAZNO
-32.885290977666635,-55.85590440128987,AGUAS BUENAS,DURAZNO
-33.026341680845398,-56.107200645840898,ARROYO DE LOS PERROS,DURAZNO
-32.827746513581516,-55.843051457374344,BARRANCAS COLORADAS,DURAZNO
-33.393059704926621,-56.537908021642238,BARRIO DURAN,DURAZNO
-33.443778617166252,-56.508443897274837,BATOVI,DURAZNO
-32.877135606567251,-56.809595425007807,BAYGORRIA,DURAZNO
-32.887380716315761,-55.616291865618329,BLANQUILLO,DURAZNO
-32.975435854148103,-55.692550586847346,BLANQUILLO AL OESTE,DURAZNO
-33.148048394798288,-56.688407002100057,CABALLERO,DURAZNO
-32.912681356659839,-55.446789148118235,CAPILLA DE FARRUCO,DURAZNO
-33.056722964074069,-56.478508638469087,CARLOS REYLES,DURAZNO
-32.862618204525639,-55.449400281385692,CEIBAL,DURAZNO
-32.821721593045801,-55.383080965511489,CERREZUELO,DURAZNO
-33.103559207609308,-55.133481214269814,CERRO CHATO,DURAZNO
-32.847304119988564,-55.662741853698051,CERRO CONVENTO,DURAZNO
-33.388919284727052,-56.564290939020523,CHACRAS DE DURAZNO,DURAZNO
-32.91531247360485,-55.764999684077594,CHILENO,DURAZNO
-33.035036831877854,-55.785617303790694,CHILENO CHICO,DURAZNO
-32.709868013983858,-55.749717455959107,CHILENO GRANDE (AGUERO),DURAZNO
-33.240986565415724,-56.301870588812129,COSTA DE CUADRA,DURAZNO
-32.988742023091064,-55.83064014980603,CUCHILLA DEL RINCON,DURAZNO
-32.566601647889257,-55.491002750137646,CUCHILLA DE RAMIREZ,DURAZNO
-33.317305570796179,-55.592638477337999,DE DIOS,DURAZNO
-33.382202168345593,-56.5237118293714,DURAZNO,DURAZNO
-33.184346827852053,-55.675119766824899,ELIAS REGULES,DURAZNO
-33.038490666443472,-55.674086664555169,ESTACION CHILENO,DURAZNO
-33.186023975962328,-56.807985817387276,FELICIANO,DURAZNO
-33.017536286392833,-56.032432272512615,FONSECA,DURAZNO
-32.947162339406241,-56.041014778705176,HIGUERAS DE CARPINTERIA,DURAZNO
-32.549880117496862,-55.576727654032915,LA ALEGRIA,DURAZNO
-32.551696147326794,-55.491061807256322,LA MAZAMORRA,DURAZNO
-32.725263177480898,-55.581431700767062,LA PALOMA,DURAZNO
-32.916156588936914,-55.610522656290833,LAS ACACIAS,DURAZNO
-32.977526852518572,-55.470404527088725,LAS CAÑAS,DURAZNO
-32.928394847877023,-55.421720571711262,LAS PALMAS,DURAZNO
-33.319222433607855,-56.280754525346339,LAS TUNAS,DURAZNO
-32.768065601279574,-55.911517593750524,LOS AGREGADOS,DURAZNO
-33.158548850184111,-56.849854211268493,LOS TAPES,DURAZNO
-33.369032548660996,-56.240516066648553,MAESTRE CAMPO,DURAZNO
-33.29568538831407,-55.555543395421921,MALBAJAR ESTE,DURAZNO
-33.288679641972671,-55.59816540337156,MALBAJAR OESTE,DURAZNO
-33.100463427363522,-56.189225774935672,MARIA CEJAS,DURAZNO
-33.270148378265695,-55.905552117225362,MARISCALA,DURAZNO
-33.280524396120633,-55.971876935879685,MARISCALA DEL CARMEN,DURAZNO
-32.958604560467286,-56.423007942390768,MOLLES CHICO,DURAZNO
-32.956958164720263,-56.819492099441987,MOLLES DE QUINTEROS,DURAZNO
-32.933603826907216,-56.019961947957995,MOURIÑO,DURAZNO
-33.132807894920326,-56.144031907283832,MUNICIPIO DE DURAZNO,DURAZNO
-33.296039673610331,-56.355684672734789,OMBUES DE ORIBE,DURAZNO
-32.944197111243241,-56.946711476840846,PALMAR DE PORRUA,DURAZNO
-32.837349973013332,-56.512274352671149,PARADA SUR,DURAZNO
-32.947732233321474,-56.507359497927062,PARISH,DURAZNO
-33.201868471176255,-55.773079691124408,PASO DE AGUIRRE,DURAZNO
-33.277801178284733,-55.8397760081413,PASO DE CASTRO,DURAZNO
-32.993972667390793,-55.361724184569582,PASO DEL MEDIO LAS PALMAS,DURAZNO
-32.514636848317394,-55.535492334603617,PASO RAMIREZ,DURAZNO
-32.948821648493748,-55.940444565447002,PASO REAL DE CARPINTERIA,DURAZNO
-33.332078450483003,-56.452023119595417,PASO TEJERA,DURAZNO
-32.828350550586826,-56.498185437374154,PUEBLO CENTENARIO,DURAZNO
-33.186596045038904,-56.280282485379018,PUEBLO DE ALVAREZ,DURAZNO
-33.14075033771762,-56.364407800774416,PUGLIA,DURAZNO
-33.036172564280783,-55.922219432963765,PUNTAS DE CARPINTERIA,DURAZNO
-33.118670897410404,-55.674017242046737,PUNTAS DE HERRERA,DURAZNO
-33.069011793645899,-55.44804596954323,PUNTAS DE MALBAJAR,DURAZNO
-33.365798393876368,-56.416365154660873,RINCON DE CUADRA,DURAZNO
-33.097029763239711,-56.975942918465122,RINCON DE LOS TAPES,DURAZNO
-33.157448549365711,-55.966565450048947,ROLON,DURAZNO
-33.184431135304557,-55.695537115770293,ROSSELL Y RIUS,DURAZNO
-33.176162307245505,-55.973126433690148,SALINAS,DURAZNO
-33.192224564287322,-56.045791322142492,SALINAS CHICO,DURAZNO
-33.390488307312914,-56.488789494256082,SANDU CHICO,DURAZNO
-32.843983780958389,-55.895585604732844,SAN JORGE,DURAZNO
-32.82512206678939,-55.531738571991475,SAN JOSE DE LAS CAÑAS,DURAZNO
-33.355412628688477,-56.520389942639227,SANTA BERNARDINA,DURAZNO
-32.881815625064711,-56.484840364290129,SARANDI DE LA CHINA,DURAZNO
-33.338358497801543,-55.629424900866766,SARANDI DEL YI,DURAZNO
-32.792902997217013,-55.882485821284874,SARANDI DE RIO NEGRO,DURAZNO
-33.184229827858438,-55.895952926691372,SAUCE DE HERRERA,DURAZNO
-33.409766729624309,-56.138755479453842,SAUCE DEL YI,DURAZNO
-33.392451879959026,-55.9130734361094,TALA DE MARISCALA,DURAZNO
-33.256207321776664,-56.415004134666695,TEJERA,DURAZNO
-32.767880866048515,-55.4427348971385,VERDUN,DURAZNO
-33.236955558560048,-56.004521125072195,VILLA DEL CARMEN,DURAZNO
-33.19490455972327,-56.48275438186559,VILLASBOAS,DURAZNO
-33.749760953373389,-56.507399732013923,AHOGADOS,FLORES
-33.167531493955906,-57.131100925584185,ANDRESITO,FLORES
-33.574662544022324,-57.123210975024001,ARENAL CHICO,FLORES
-33.476826807606507,-57.163956895377574,ARENAL GRANDE,FLORES
-33.323510298367395,-56.929063061243887,ARROYO MALO,FLORES
-33.603026825506888,-56.991637732600438,CAÑADA AMILIVIA,FLORES
-33.72635154989694,-56.799009730047942,CERRO COLORADO,FLORES
-33.502995503474558,-56.850009704745133,CHACRAS,FLORES
-33.539674579763897,-56.854790730525608,CHACRAS DE BORGHI,FLORES
-33.462315857271335,-57.028279669836422,COLONIA ALEMANA,FLORES
-33.240803430964384,-56.949445626436933,COSTAS DEL TALA,FLORES
-33.852753055707339,-56.870415108378261,COSTAS DE SAN JOSE,FLORES
-33.449685770279103,-56.740082292367049,CUCHILLA DE VILLASBOAS,FLORES
-33.258591271291081,-57.078270357911578,EL CORONILLA,FLORES
-33.432976566201162,-56.967998768120417,EL TOTORAL,FLORES
-33.699109551199967,-56.606433526345732,FERRIZO,FLORES
-33.961311278293458,-57.088571455648164,ISMAEL CORTINAS,FLORES
-33.493509124879346,-56.743118875403262,JUAN JOSE CASTRO,FLORES
-33.724028002258798,-56.965973723701318,LA ALIANZA,FLORES
-33.670515884420851,-56.947131997242565,LA CASILLA,FLORES
-33.406793462907508,-56.637573639373826,LA CORDOBESA,FLORES
-33.750720274822186,-57.003188436333559,LA GUARDIA,FLORES
-33.136351084345556,-57.154566425034666,LOS PUENTES,FLORES
-33.225633474128763,-57.130446493166602,MARINCHO,FLORES
-33.250651389810493,-57.259419461224105,PASO  DE LUGO,FLORES
-33.38168216569477,-57.348996751830057,PASO HONDO,FLORES
-33.886236457276581,-56.839108616183772,PUEBLO PINTOS,FLORES
-33.783199531887846,-56.652758003684013,PUNTAS DE CHAMANGA,FLORES
-33.861979360621419,-56.481741165895215,PUNTAS DEL CORRAL DE PIEDRA,FLORES
-33.81921714707245,-57.026767850099759,PUNTAS DEL SAUCE,FLORES
-33.520535962877815,-57.047686371713695,PUNTAS DE MARINCHO,FLORES
-33.70064762436386,-56.907689371658051,PUNTAS DE SAN JOSE,FLORES
-33.603975901596833,-56.926910164318592,PUNTAS DE SARANDI,FLORES
-33.271615374779358,-57.146053688866395,RINCON DEL PALACIO,FLORES
-33.881378058351835,-56.757234071391707,SAN GREGORIO DE FLORES,FLORES
-33.765356409735261,-57.155745940768867,SANTA ADELAIDA,FLORES
-33.50969186356599,-56.930647985327532,SARANDI,FLORES
-33.745258578031226,-56.564720600539907,TALAS DE MACIEL,FLORES
-33.519047400142249,-56.898137932317717,TRINIDAD,FLORES
-33.926821014492852,-57.037125084910855,VILLA PASTORA,FLORES
-33.643638810103397,-56.724134014113986,VILLASBOAS,FLORES
-34.412586380052439,-56.405258889810575,25 DE AGOSTO,FLORIDA
-34.194136744853886,-56.33841458026464,25 DE MAYO,FLORIDA
-33.863010739739345,-55.54500379219904,ALEJANDRO GALLINAL,FLORIDA
-33.643689823139319,-55.361079695543481,ARRAYAN,FLORIDA
-34.17527618915107,-55.728498699510411,ARROYO CHAMIZO,FLORIDA
-33.672506284533334,-56.144292361666551,ARROYO DE LOS NEGROS,FLORIDA
-34.162774595120304,-55.69434786046434,ARROYO LATORRE,FLORIDA
-33.244516279132093,-55.302593994628126,ARROYO MONZON,FLORIDA
-34.26811361444468,-56.257387914625141,ARROYO PELADO,FLORIDA
-33.738722300485577,-55.526136229407427,ARTEAGA,FLORIDA
-33.526023486232525,-55.959541134039959,BARRA MOLLES DEL TIMOTE,FLORIDA
-33.549246876444819,-55.635749639791918,BARRA SAUCE DE MANSAVILLAGRA,FLORIDA
-34.147274229480956,-56.277583256274418,BERRONDO,FLORIDA
