Ruee_Calculado,Rule_Calculado,GRADO_ANNO,BACHIILER_DIVNOMBRE,Turno,PLAN,MODALIDAD,NOMBRELIC,DescPlan,RUEE_RAD
1218010,3180146,4,,INTERMEDIO EXTENDIDO ,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,TACUAREMBO Nº 4,https://www.dges.edu.uy/node/120417,
1218008,3180154,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,TOSCAS DE CARAGUATA,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218008,3180154,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,TOSCAS DE CARAGUATA,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218008,3180154,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,TOSCAS DE CARAGUATA,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218008,3180154,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,TOSCAS DE CARAGUATA,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218008,3180154,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,TOSCAS DE CARAGUATA,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218008,3180154,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,TOSCAS DE CARAGUATA,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218008,3180154,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,TOSCAS DE CARAGUATA,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1218008,3180154,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,TOSCAS DE CARAGUATA,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1218008,3180154,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,TOSCAS DE CARAGUATA,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1218008,3180154,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,TOSCAS DE CARAGUATA,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1218008,3180154,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,TOSCAS DE CARAGUATA,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1218008,3180154,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,TOSCAS DE CARAGUATA,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1218008,3180154,4,,MATUTINO EXTENDIDO,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,TOSCAS DE CARAGUATA,https://www.dges.edu.uy/node/120417,
1218008,3180154,4,,INTERMEDIO EXTENDIDO ,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,TOSCAS DE CARAGUATA,https://www.dges.edu.uy/node/120417,
1218007,3180144,7,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,TACUAREMBO Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1218007,3180144,7,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,TACUAREMBO Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1218007,3180144,7,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,TACUAREMBO Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1218007,3180144,7,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,TACUAREMBO Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1218007,3180144,7,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,TACUAREMBO Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1218007,3180144,7,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,TACUAREMBO Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1218006,3180149,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,ANSINA,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218006,3180149,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,ANSINA,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218006,3180149,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,ANSINA,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218006,3180149,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,ANSINA,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218006,3180149,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,ANSINA,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218006,3180149,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,ANSINA,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218006,3180149,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,ANSINA,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218006,3180149,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,ANSINA,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218006,3180149,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,ANSINA,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1218006,3180149,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,ANSINA,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1218006,3180149,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,ANSINA,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1218006,3180149,4,,INTERMEDIO EXTENDIDO ,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,ANSINA,https://www.dges.edu.uy/node/120417,
1218005,3180155,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,VILLA TAMBORES,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218005,3180155,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,VILLA TAMBORES,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218005,3180155,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,VILLA TAMBORES,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218005,3180155,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,VILLA TAMBORES,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218005,3180155,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,VILLA TAMBORES,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218005,3180155,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,VILLA TAMBORES,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1218005,3180155,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,VILLA TAMBORES,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1218005,3180155,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,VILLA TAMBORES,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1218005,3180155,4,,MATUTINO EXTENDIDO,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,VILLA TAMBORES,https://www.dges.edu.uy/node/120417,
1218004,3180143,4,,VESPERTINO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,TACUAREMBO Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218004,3180143,4,,VESPERTINO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,TACUAREMBO Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218004,3180143,4,,VESPERTINO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,TACUAREMBO Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218004,3180143,4,,VESPERTINO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,TACUAREMBO Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218004,3180143,4,,VESPERTINO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,TACUAREMBO Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218004,3180143,4,,VESPERTINO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,TACUAREMBO Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218004,3180143,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,TACUAREMBO Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1218004,3180143,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,TACUAREMBO Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1218004,3180143,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,TACUAREMBO Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1218004,3180143,4,,INTERMEDIO EXTENDIDO ,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,TACUAREMBO Nº 2,https://www.dges.edu.uy/node/120417,
1218003,3180153,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,SAN GREGORIO DE POLANCO,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218003,3180153,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,SAN GREGORIO DE POLANCO,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218003,3180153,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,SAN GREGORIO DE POLANCO,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218003,3180153,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,SAN GREGORIO DE POLANCO,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218003,3180153,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,SAN GREGORIO DE POLANCO,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218003,3180153,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,SAN GREGORIO DE POLANCO,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218003,3180153,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,SAN GREGORIO DE POLANCO,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218003,3180153,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,SAN GREGORIO DE POLANCO,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218003,3180153,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,SAN GREGORIO DE POLANCO,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218003,3180153,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,SAN GREGORIO DE POLANCO,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1218003,3180153,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,SAN GREGORIO DE POLANCO,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1218003,3180153,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,SAN GREGORIO DE POLANCO,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1218003,3180153,4,,INTERMEDIO EXTENDIDO ,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,SAN GREGORIO DE POLANCO,https://www.dges.edu.uy/node/120417,
1218002,3180151,4,,VESPERTINO,REFORMULACIÓN 2006,ANUAL,PASO DE LOS TOROS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218002,3180151,4,,VESPERTINO,REFORMULACIÓN 2006,ANUAL,PASO DE LOS TOROS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218002,3180151,4,,VESPERTINO,REFORMULACIÓN 2006,ANUAL,PASO DE LOS TOROS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218002,3180151,4,,VESPERTINO,REFORMULACIÓN 2006,ANUAL,PASO DE LOS TOROS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218002,3180151,4,,VESPERTINO,REFORMULACIÓN 2006,ANUAL,PASO DE LOS TOROS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218002,3180151,4,,VESPERTINO,REFORMULACIÓN 2006,ANUAL,PASO DE LOS TOROS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218002,3180151,4,,VESPERTINO,REFORMULACIÓN 2006,ANUAL,PASO DE LOS TOROS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218002,3180151,4,,VESPERTINO,REFORMULACIÓN 2006,ANUAL,PASO DE LOS TOROS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218002,3180151,4,,VESPERTINO,REFORMULACIÓN 2006,ANUAL,PASO DE LOS TOROS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218002,3180151,4,,VESPERTINO,REFORMULACIÓN 2006,ANUAL,PASO DE LOS TOROS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218002,3180151,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PASO DE LOS TOROS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1218002,3180151,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PASO DE LOS TOROS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1218002,3180151,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PASO DE LOS TOROS Nº 1,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1218002,3180151,4,,MATUTINO EXTENDIDO,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,PASO DE LOS TOROS Nº 1,https://www.dges.edu.uy/node/120417,
1218001,3180142,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,TACUAREMBO DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218001,3180142,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,TACUAREMBO DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218001,3180142,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,TACUAREMBO DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218001,3180142,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,TACUAREMBO DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218001,3180142,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,TACUAREMBO DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218001,3180142,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,TACUAREMBO DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218001,3180142,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,TACUAREMBO DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218001,3180142,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,TACUAREMBO DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218001,3180142,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,TACUAREMBO DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218001,3180142,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,TACUAREMBO DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218001,3180142,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,TACUAREMBO DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218001,3180142,4,,INTERMEDIO EXTENDIDO ,REFORMULACIÓN 2006,ANUAL,TACUAREMBO DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1218001,3180142,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,TACUAREMBO DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1218001,3180142,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,TACUAREMBO DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1218001,3180142,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,TACUAREMBO DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1218001,3180142,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,TACUAREMBO DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1218001,3180142,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,TACUAREMBO DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1218001,3180142,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,TACUAREMBO DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1218001,3180142,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,TACUAREMBO DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1218001,3180142,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,TACUAREMBO DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1218001,3180142,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,TACUAREMBO DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1218001,3180142,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,TACUAREMBO DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1218001,3180142,4,,NOCTURNO ,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,TACUAREMBO DEPTAL.,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-1994,
1218001,3180142,4,,MATUTINO EXTENDIDO,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,TACUAREMBO DEPTAL.,https://www.dges.edu.uy/node/120417,
1217015,3170136,7,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MERCEDES Nº 4,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1217015,3170136,7,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MERCEDES Nº 4,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1217015,3170136,7,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MERCEDES Nº 4,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1217011,3170112,7,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MERCEDES Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1217011,3170112,7,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MERCEDES Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1217011,3170112,7,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MERCEDES Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1217011,3170112,7,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MERCEDES Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1217011,3170112,7,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MERCEDES Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1217011,3170112,7,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MERCEDES Nº 3,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1217010,3170115,7,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,DOLORES Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1217010,3170115,7,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,DOLORES Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1217010,3170115,7,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,DOLORES Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1217010,3170115,7,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,DOLORES Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1217010,3170115,7,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,DOLORES Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1217010,3170115,7,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,DOLORES Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1217009,3170116,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PALMAR,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1217009,3170116,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PALMAR,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1217009,3170116,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PALMAR,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1217009,3170116,4,,MATUTINO EXTENDIDO,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,PALMAR,https://www.dges.edu.uy/node/120417,
1217007,3170117,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PALMITAS,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1217007,3170117,4,,MATUTINO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,PALMITAS,https://www.dges.edu.uy/propuesta-educativa/educacion-media-superior-plan-2006,
1217007,3170117,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PALMITAS,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1217007,3170117,4,,INTERMEDIO EXTENDIDO ,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PALMITAS,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1217007,3170117,4,,MATUTINO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,PALMITAS,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-integrada-plan-2023,
1217007,3170117,4,,MATUTINO EXTENDIDO,PLAN 2024 EDUCACIÓN MEDIA SUPERIOR,ANUAL,PALMITAS,https://www.dges.edu.uy/node/120417,
1217006,3170111,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,MERCEDES Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1217006,3170111,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,MERCEDES Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1217006,3170111,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,MERCEDES Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
1217006,3170111,4,,NOCTURNO ,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,MERCEDES Nº 2,https://www.dges.edu.uy/propuesta-educativa/educacion-basica-plan-2013,
