Tipo_de_Educacion,Turno,Comparte,Categoria,PNOfrece2,UNOfrece,Tiene comedor,Tiene copa de leche,Tiene equipo multidisciplinario,,Profesores especiales,Horario,Tiene maestro de apoyo,Tiene maestro de apoyo Ceibal,Tiene maestro comunitario,Maestro mAs maestro,Maestro de trayectorias protegida,RUEE,rule1,Nombre
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1116084,2160084,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,4,,,,,,,,,,,,1116085,2160085,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1116086,2160086,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1116087,2160087,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1116088,2160088,DOMINGO F. SARMIENTO
ESCUELA COMÚN,DOBLE,,APRENDER,4 AÑOS,6,,,,,,,,,,,,1116089,2160089,JUANA DE IBARBOUROU
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1116090,2160090,
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,5,,,,,,,,,,,,1116091,2160091,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1116092,2160092,
ESCUELA COMÚN,RURAL,,RURAL COMUN,1,6,,,,,,,,,,,,1116093,2160093,"DELMIRO ""NENE"" MARTINEZ"
ESCUELA ESPECIAL,ESPECIAL,,ESPECIALES,,,,,,,,,,,,,,1116095,2160094,CAP. MANUEL ANTONIO ARTIGAS
ESCUELA COMÚN,DOBLE,,APRENDER,1,6,,,,,,,,,,,,1116096,2160095,
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1116097,2160096,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1116098,2160097,
ESCUELA COMÚN,DOBLE,,PRACTICA - HABILITADA PRACTICA,4 AÑOS,6,,,,,,,,,,,,1116099,2160098,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1116100,2160099,MANUEL GARCIA LOPEZ
ESCUELA COMÚN,DOBLE,,URBANA COMUN,3 AÑOS,6,,,,,,,,,,,,1116101,2160100,DR. CARLOS NUÑEZ
ESCUELA COMÚN,DOBLE,,APRENDER,3 AÑOS,6,,,,,,,,,,,,1116102,2160101,AVIADOR RICARDO DETOMASI
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1116103,2160102,BRIG. GRAL. MANUEL ORIBE
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1116104,2160103,
ESCUELA COMÚN,MAÑANA,46,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1116105,2160046,ORESTES ARAUJO
ESCUELA COMÚN,DOBLE,,URBANA COMUN,3 AÑOS,6,,,,,,,,,,,,1116106,2160104,ENRIQUE RODRIGUEZ FABREGAT
ESCUELA ESPECIAL,ESPECIAL,,ESPECIALES,,,,,,,,,,,,,,1116107,2160105,
ESCUELA COMÚN,DOBLE,,APRENDER,3 AÑOS,6,,,,,,,,,,,,1116108,2160106,
JARDÍN DE INFANTES,COMPLETO,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1116109,2160107,
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1116110,2160108,
JARDÍN DE INFANTES,COMPLETO,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1116111,2160109,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1116112,2160110,
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1116113,2160143,
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1116115,2160112,
ESCUELA COMÚN,DOBLE,,APRENDER,4 AÑOS,6,,,,,,,,,,,,1116117,2160114,JAPON
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1116118,2160115,
ESCUELA ESPECIAL,ESPECIAL,,ESPECIALES,,,,,,,,,,,,,,1116119,2160116,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1116121,2160140,
JARDÍN DE INFANTES,COMPLETO,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1116122,2160145,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,1,6,,,,,,,,,,,,1116123,2160146,
ESCUELA COMÚN,DOBLE,,PRACTICA - HABILITADA PRACTICA,4 AÑOS,6,,,,,,,,,,,,1117001,2170001,JOSE PEDRO VARELA
ESCUELA COMÚN,DOBLE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1117002,2170002,MARIA LUISA ANSELMI DE LYONNET
ESCUELA COMÚN,TARDE,,URBANA COMUN,3 AÑOS,6,,,,,,,,,,,,1117003,2170003,TREINTA Y TRES ORIENTALES
ESCUELA COMÚN,DOBLE,,PRACTICA - HABILITADA PRACTICA,4 AÑOS,6,,,,,,,,,,,,1117004,2170004,GRAL. JOSE GERVASIO ARTIGAS
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1117006,2170005,MTRO. LUIS SAMPEDRO
ESCUELA COMÚN,DOBLE,,PRACTICA - HABILITADA PRACTICA,4 AÑOS,6,,,,,,,,,,,,1117007,2170006,GERVASIA GALARZA DE IRASTORZA
ESCUELA COMÚN,RURAL,,RURAL COMUN,2,4,,,,,,,,,,,,1117008,2170007,JUAN MANUEL TORREGLOSA
ESCUELA COMÚN,DOBLE,,URBANA COMUN,1,6,,,,,,,,,,,,1117009,2170008,MARTIN JOSE ARTIGAS
ESCUELA COMÚN,DOBLE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1117010,2170009,BRIG. GRAL. JUAN A. LAVALLEJA
ESCUELA COMÚN,DOBLE,,PRACTICA - HABILITADA PRACTICA,4 AÑOS,6,,,,,,,,,,,,1117011,2170010,ANGEL BRACERAS HAEDO
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1117012,2170011,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1117013,2170012,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,5,,,,,,,,,,,,1117014,2170013,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1117015,2170014,MTRO. AGUSTIN FERREIRO
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1117016,2170015,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1117017,2170016,
ESCUELA COMÚN,DOBLE,,APRENDER,4 AÑOS,6,,,,,,,,,,,,1117018,2170017,PRUDENCIO B. LAVISTA
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1117019,2170018,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1117020,2170019,ALBERTO MEYER
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1117022,2170021,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1117023,2170022,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1117024,2170023,JUAN ZORRILLA DE SAN MARTIN
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1117025,2170024,JOSEFA GANDOLFO DE PENSE
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1117026,2170025,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1117027,2170026,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1117029,2170027,
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,6,,,,,,,,,,,,1117031,2170029,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1117032,2170030,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1117034,2170032,MTRO. RAUL VAZQUEZ LEDESMA
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,6,,,,,,,,,,,,1117035,2170033,MTRA. MERCEDES GILARDONI
ESCUELA COMÚN,DOBLE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1117037,2170034,DR. PABLO PURRIEL
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,5,,,,,,,,,,,,1117038,2170035,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,5 AÑOS,6,,,,,,,,,,,,1117039,2170036,ESPAÑA
ESCUELA COMÚN,DOBLE,,URBANA COMUN,5 AÑOS,6,,,,,,,,,,,,1117040,2170037,
ESCUELA COMÚN,DOBLE,,APRENDER,4 AÑOS,6,,,,,,,,,,,,1117041,2170038,JOSE ENRIQUE RODO
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1117042,2170039,JUAN JACKSON
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1117043,2170040,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1117044,2170041,
JARDÍN DE INFANTES,TARDE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1117045,2170042,DR. EVARISTO G. CIGANDA
ESCUELA COMÚN,DOBLE,,APRENDER,3 AÑOS,6,,,,,,,,,,,,1117046,2170043,DR. SERAFIN RIVAS RODRIGUEZ
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,1,6,,,,,,,,,,,,1117047,2170044,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1117048,2170045,IBIRAY
ESCUELA COMÚN,DOBLE,,URBANA COMUN,1,6,,,,,,,,,,,,1117049,2170046,ENRIQUE OYHARZABAL PARDIAS
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1117050,2170047,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1117052,2170048,
ESCUELA COMÚN,RURAL,,RURAL COMUN,1,4,,,,,,,,,,,,1117053,2170049,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1117054,2170050,FRANCISCA A. ARNAL DE ARTIGAS
ESCUELA COMÚN,RURAL,,RURAL COMUN,4,4,,,,,,,,,,,,1117056,2170052,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1117057,2170053,
ESCUELA COMÚN,DOBLE,,APRENDER,3 AÑOS,6,,,,,,,,,,,,1117058,2170054,CLEMENTE ESTABLE
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1117059,2170055,
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,6,,,,,,,,,,,,1117060,2170056,
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,6,,,,,,,,,,,,1117061,2170057,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1117063,2170058,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1117064,2170059,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1117065,2170060,EDUARDO VICTOR HAEDO
ESCUELA COMÚN,RURAL,,RURAL COMUN,1,3,,,,,,,,,,,,1117066,2170061,
ESCUELA COMÚN,RURAL,,RURAL COMUN,1,6,,,,,,,,,,,,1117067,2170062,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,5,,,,,,,,,,,,1117071,2170065,
ESCUELA COMÚN,RURAL,,RURAL COMUN,1,5,,,,,,,,,,,,1117072,2170066,EDMUNDA G. ARISMENDI CHIAPPINI
ESCUELA COMÚN,RURAL,,RURAL COMUN,5,6,,,,,,,,,,,,1117073,2170067,
ESCUELA COMÚN,RURAL,,RURAL COMUN,1,6,,,,,,,,,,,,1117074,2170068,MTRA. TAMAR LIRIA GANDARA RODRIGUEZ
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,5,,,,,,,,,,,,1117075,2170069,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1117076,2170070,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,5,,,,,,,,,,,,1117080,2170073,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,4,,,,,,,,,,,,1117082,2170075,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1117083,2170076,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1117084,2170077,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,5,,,,,,,,,,,,1117085,2170078,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1117086,2170079,
ESCUELA COMÚN,RURAL,,RURAL COMUN,1,6,,,,,,,,,,,,1117088,2170080,
ESCUELA COMÚN,RURAL,,RURAL COMUN,1,3,,,,,,,,,,,,1117089,2170081,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1117092,2170082,ELVIRA JUSTA PERE PERUZZO
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,6,,,,,,,,,,,,1117094,2170083,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1117095,2170084,REPUBLICA DEL PARAGUAY
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1117096,2170085,
ESCUELA COMÚN,DOBLE,,APRENDER,4 AÑOS,6,,,,,,,,,,,,1117097,2170086,JUAN MANUEL BLANES
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1117098,2170087,ANA MONTERROSO DE LAVALLEJA
ESCUELA COMÚN,DOBLE,,APRENDER,4 AÑOS,6,,,,,,,,,,,,1117099,2170088,GRITO DE ASENCIO
ESCUELA COMÚN,RURAL,,RURAL COMUN,3,4,,,,,,,,,,,,1117100,2170089,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1117101,2170090,DIONISIO DIAZ
ESCUELA COMÚN,EXTENDIDO,,TIEMPO EXTENDIDO,4 AÑOS,6,,,,,,,,,,,,1117102,2170091,FERNAN SILVA VALDES
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,6,,,,,,,,,,,,1117103,2170092,
ESCUELA ESPECIAL,ESPECIAL,,ESPECIALES,,,,,,,,,,,,,,1117104,2170093,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1117105,2170094,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,5,,,,,,,,,,,,1117107,2170095,
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1117109,2170097,MTRA. TAMAR MENDEZ BALARINI
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1117110,2170098,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1117111,2170099,JUANA DE IBARBOUROU
ESCUELA COMÚN,EXTENDIDO,,TIEMPO EXTENDIDO,4 AÑOS,6,,,,,,,,,,,,1117112,2170100,CONSTANCIO C. VIGIL
ESCUELA ESPECIAL,ESPECIAL,,ESPECIALES,,,,,,,,,,,,,,1117113,2170101,
ESCUELA ESPECIAL,ESPECIAL,,ESPECIALES,,,,,,,,,,,,,,1117115,2170103,MTRA. EGRISELDA GUTIERREZ BRAVO
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1117116,2170104,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1117117,2170105,
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1117119,2170106,
JARDÍN DE INFANTES,DOBLE,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1117120,2170107,EDUARDO VICTOR BOGA
JARDÍN DE INFANTES,COMPLETO,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1117121,2170108,
JARDÍN DE INFANTES,COMPLETO,,JARDINES,3 AÑOS,5 AÑOS,,,,,,,,,,,,1117125,2170141,
ESCUELA COMÚN,MAÑANA,2,PRACTICA - HABILITADA PRACTICA,4 AÑOS,6,,,,,,,,,,,,1118001,2180001,CESAR ORTIZ Y AYALA
ESCUELA COMÚN,TARDE,1,PRACTICA - HABILITADA PRACTICA,4 AÑOS,6,,,,,,,,,,,,1118002,2180001,VICTORIA FRIGERIO
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,1,6,,,,,,,,,,,,1118003,2180002,J. AMERICO BEISSO
ESCUELA COMÚN,DOBLE,,URBANA COMUN,3 AÑOS,6,,,,,,,,,,,,1118004,2180003,DR.JUAN ZORRILLA DE SAN MARTIN
ESCUELA COMÚN,DOBLE,,APRENDER,4 AÑOS,6,,,,,,,,,,,,1118005,2180004,REPUBLICA DE ITALIA
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1118006,2180005,
ESCUELA COMÚN,MAÑANA,145,PRACTICA - HABILITADA PRACTICA,1,6,,,,,,,,,,,,1118007,2180006,JOSE ARTIGAS
ESCUELA COMÚN,MAÑANA,144,PRACTICA - HABILITADA PRACTICA,4 AÑOS,6,,,,,,,,,,,,1118008,2180007,JOSE PEDRO VARELA
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1118009,2180008,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,4,,,,,,,,,,,,1118010,2180009,
ESCUELA COMÚN,MAÑANA,149,PRACTICA - HABILITADA PRACTICA,4 AÑOS,6,,,,,,,,,,,,1118011,2180010,REPUBLICA FEDERATIVA DEL BRASIL
ESCUELA COMÚN,MAÑANA,148,URBANA COMUN,5 AÑOS,6,,,,,,,,,,,,1118012,2180011,REPUBLICA DEL PARAGUAY
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,1,6,,,,,,,,,,,,1118013,2180012,HERMANAS LUISI
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118016,2180014,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118017,2180015,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118018,2180016,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118020,2180017,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118021,2180018,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118022,2180019,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118023,2180020,CARLOS GARDEL
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,5,,,,,,,,,,,,1118024,2180021,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118025,2180022,
ESCUELA COMÚN,EXTENDIDO,,TIEMPO EXTENDIDO,4 AÑOS,6,,,,,,,,,,,,1118026,2180023,Q. F.  LUIS S. DINI
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,6,,,,,,,,,,,,1118027,2180024,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1118028,2180025,
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,4,,,,,,,,,,,,1118029,2180026,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1118030,2180027,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118031,2180028,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118033,2180030,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118035,2180032,
ESCUELA COMÚN,TARDE,,APRENDER,3 AÑOS,6,,,,,,,,,,,,1118036,2180033,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118038,2180035,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118039,2180036,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118040,2180037,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118041,2180038,DIONISIO DIAZ
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,6,,,,,,,,,,,,1118042,2180039,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118043,2180040,LUIS ALBERTO DE HERRERA
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,6,,,,,,,,,,,,1118044,2180041,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118045,2180042,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118046,2180043,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1118047,2180044,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118048,2180045,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,2,,,,,,,,,,,,1118049,2180046,
ESCUELA COMÚN,TARDE,146,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1118050,2180047,CRISTOBAL COLON
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1118051,2180048,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118052,2180049,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1118053,2180050,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,1,,,,,,,,,,,,1118054,2180051,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118055,2180052,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1118057,2180053,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118058,2180054,
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,6,,,,,,,,,,,,1118059,2180055,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,4,,,,,,,,,,,,1118060,2180056,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1118061,2180057,AGUSTIN FERREIRO
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,3,,,,,,,,,,,,1118062,2180058,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,4,,,,,,,,,,,,1118063,2180059,
ESCUELA COMÚN,EXTENDIDO,,TIEMPO EXTENDIDO,1,6,,,,,,,,,,,,1118064,2180060,JOSE ENRIQUE RODO
ESCUELA COMÚN,RURAL,,RURAL COMUN,5 AÑOS,5,,,,,,,,,,,,1118065,2180061,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118067,2180062,MTRO. LUIS ALBERTO CASABALLE
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,3,,,,,,,,,,,,1118068,2180063,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,3,,,,,,,,,,,,1118069,2180064,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1118070,2180065,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1118071,2180066,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4,4,,,,,,,,,,,,1118072,2180067,
ESCUELA COMÚN,DOBLE,,APRENDER,1,6,,,,,,,,,,,,1118073,2180068,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3 AÑOS,6,,,,,,,,,,,,1118074,2180069,
ESCUELA COMÚN,RURAL,,RURAL COMUN,1,6,,,,,,,,,,,,1118075,2180070,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118076,2180071,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118077,2180072,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118078,2180073,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118079,2180074,
ESCUELA COMÚN,COMPLETO,,TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1118080,2180075,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3,4,,,,,,,,,,,,1118081,2180076,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118082,2180077,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,1,,,,,,,,,,,,1118083,2180078,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1118084,2180079,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,4,,,,,,,,,,,,1118085,2180080,
ESCUELA COMÚN,DOBLE,,URBANA COMUN,4 AÑOS,6,,,,,,,,,,,,1118086,2180081,
ESCUELA COMÚN,RURAL,,RURAL COMUN,3,6,,,,,,,,,,,,1118087,2180082,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1118088,2180083,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,5,,,,,,,,,,,,1118089,2180084,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118090,2180085,
ESCUELA COMÚN,RURAL,,RURAL COMUN,1,6,,,,,,,,,,,,1118091,2180086,
ESCUELA COMÚN,RURAL,,RURAL COMUN,4 AÑOS,6,,,,,,,,,,,,1118092,2180087,
