Descripcion_Nivel,Descripcion_Tipo_Curso,Plan_Orientac,Cod_Corientac,Descripcion_Orientac,Tray,Año,Mod,Sem,Grupo,TurnoDescripcion,Sectores de Estudio,Modalidad,Telefono,Mail,DescTCurso,DescOrient,Ruee
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12E,E.B.I. RURAL EXTENDIDO,,,,,,DOBLE TURNO,,,2355 6334,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1301053
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12E,E.B.I. RURAL EXTENDIDO,,,,,,DOBLE TURNO,,,2355 6334,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1301053
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12E,E.B.I. RURAL EXTENDIDO,,,,,,DOBLE TURNO,,,2355 6334,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1301053
EDUCACION MEDIA SUPERIOR,BACHILLERATO TECNICO PROFESIONAL,2022,39I,GASTRONOMIA,,,,,,MATUTINO,,,2908 1053,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1301072
EDUCACION MEDIA SUPERIOR,BACHILLERATO TECNICO PROFESIONAL,2022,39I,GASTRONOMIA,,,,,,NOCTURNO,,,2908 1053,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1301072
EDUCACION MEDIA SUPERIOR,BACHILLERATO TECNICO PROFESIONAL,2022,39G,COCINA,,,,,,MATUTINO,,,2908 1053,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1301072
EDUCACION SUP. TERCIARIA,CURSO TÉCNICO TERCIARIO,2017,39N,GASTRONOMIA,,,,,,VESPERTINO,,,2908 1053,,https://educacionterciaria.utu.edu.uy/tecnicaturas,https://educacionterciaria.utu.edu.uy/gastronomia,1301072
EDUCACION SUP. TERCIARIA,CURSO TÉCNICO TERCIARIO,2017,39N,GASTRONOMIA,,,,,,NOCTURNO,,,2908 1053,,https://educacionterciaria.utu.edu.uy/tecnicaturas,https://educacionterciaria.utu.edu.uy/gastronomia,1301072
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,MATUTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,MATUTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,NOCTURNO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,MATUTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,VESPERTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,NOCTURNO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,NOCTURNO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,MATUTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,VESPERTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,VESPERTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,MATUTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,MATUTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,VESPERTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,VESPERTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,NOCTURNO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,MATUTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,NOCTURNO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,MATUTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,VESPERTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,MATUTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,MATUTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,NOCTURNO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,NOCTURNO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,NOCTURNO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,MATUTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,MATUTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,NOCTURNO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,NOCTURNO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,MATUTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,MATUTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,MATUTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,VESPERTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,VESPERTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,MATUTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,MATUTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,VESPERTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,MATUTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,NOCTURNO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,VESPERTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,VESPERTINO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,NOCTURNO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,NOCTURNO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,NOCTURNO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,NOCTURNO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,NOCTURNO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,NOCTURNO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,NOCTURNO,,,2208 9891 - 2208 7345,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1301082
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,393,GASTRONOMIA,,,,,,VESPERTINO,,,2903 0466 - 2903 0468,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Gastronomia.htm,1301092
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,393,GASTRONOMIA,,,,,,MATUTINO,,,2903 0466 - 2903 0468,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Gastronomia.htm,1301092
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,393,GASTRONOMIA,,,,,,MATUTINO,,,2903 0466 - 2903 0468,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Gastronomia.htm,1301092
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,393,GASTRONOMIA,,,,,,VESPERTINO,,,2903 0466 - 2903 0468,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Gastronomia.htm,1301092
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,393,GASTRONOMIA,,,,,,VESPERTINO,,,2903 0466 - 2903 0468,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Gastronomia.htm,1301092
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,393,GASTRONOMIA,,,,,,NOCTURNO,,,2903 0466 - 2903 0468,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Gastronomia.htm,1301092
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,393,GASTRONOMIA,,,,,,VESPERTINO,,,2903 0466 - 2903 0468,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Gastronomia.htm,1301092
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,393,GASTRONOMIA,,,,,,MATUTINO,,,2903 0466 - 2903 0468,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Gastronomia.htm,1301092
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,393,GASTRONOMIA,,,,,,MATUTINO,,,2903 0466 - 2903 0468,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Gastronomia.htm,1301092
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,393,GASTRONOMIA,,,,,,MATUTINO,,,2903 0466 - 2903 0468,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Gastronomia.htm,1301092
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,393,GASTRONOMIA,,,,,,MATUTINO,,,2903 0466 - 2903 0468,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Gastronomia.htm,1301092
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,393,GASTRONOMIA,,,,,,VESPERTINO,,,2903 0466 - 2903 0468,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Gastronomia.htm,1301092
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,393,GASTRONOMIA,,,,,,VESPERTINO,,,2903 0466 - 2903 0468,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Gastronomia.htm,1301092
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,393,GASTRONOMIA,,,,,,VESPERTINO,,,2903 0466 - 2903 0468,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Gastronomia.htm,1301092
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,393,GASTRONOMIA,,,,,,VESPERTINO,,,2903 0466 - 2903 0468,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Gastronomia.htm,1301092
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,393,GASTRONOMIA,,,,,,VESPERTINO,,,2903 0466 - 2903 0468,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Gastronomia.htm,1301092
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,393,GASTRONOMIA,,,,,,NOCTURNO,,,2903 0466 - 2903 0468,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Gastronomia.htm,1301092
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,393,GASTRONOMIA,,,,,,NOCTURNO,,,2903 0466 - 2903 0468,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Gastronomia.htm,1301092
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,393,GASTRONOMIA,,,,,,NOCTURNO,,,2903 0466 - 2903 0468,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Gastronomia.htm,1301092
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,393,GASTRONOMIA,,,,,,MATUTINO,,,2903 0466 - 2903 0468,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Gastronomia.htm,1301092
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,393,GASTRONOMIA,,,,,,MATUTINO,,,2903 0466 - 2903 0468,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Gastronomia.htm,1301092
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,393,GASTRONOMIA,,,,,,MATUTINO,,,2903 0466 - 2903 0468,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Gastronomia.htm,1301092
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,393,GASTRONOMIA,,,,,,VESPERTINO,,,2903 0466 - 2903 0468,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Gastronomia.htm,1301092
