X,Y,RUEE,SUBSISTEMA,NOMBRE,DEPTO,DEPTO_TEX,LOCALIDAD,PARAJE,CALLE,N_PUERTA,TELEFONO,RULE_EST
-57.200904936472014,-32.357091813149644,1111005,CEIP,N° 5  JOSE H. FIGUEIRA,11,PAYSANDU,GUICHON,GUICHON,25 DE AGOSTO,275,47422078,2110004
-57.206560693464809,-32.360629172033271,1111039,CEIP,N° 39,11,PAYSANDU,GUICHON,INVE,AVDA. PEDRO LUIS GUICHON C/RUTA 4,S/N,47422068,2110038
-57.199851568993083,-32.357137221802581,1111077,CEIP,N° 77,11,PAYSANDU,GUICHON,GUICHON,19 DE ABRIL Y ORDEN,S/N,47422170,2110075
-57.197276737876393,-32.357514390160993,1111104,CEIP,N° 104,11,PAYSANDU,GUICHON,GUICHON,MONTEVIDEO Y DR. PENZA,S/N,47422360,2110096
-58.158000959333179,-32.400633017518594,1111021,CEIP,N° 21,11,PAYSANDU,CASABLANCA,CASABLANCA,CAMINO A CASA BLANCA,S/N,47202517,2110020
-56.542204584869346,-32.344150326008794,1111029,CEIP,N° 29  VAIMACA PIRU,11,PAYSANDU,VILLA MARIA (TIATUCURA),VILLA MARIA (TIATUCURA),RUTA DE LOS CHARRÚAS,S/N,47402509,2110028
-57.900935584860655,-31.937908024740263,1111023,CEIP,N° 23,11,PAYSANDU,QUEBRACHO,QUEBRACHO,DR. RAUL MARTINI Y 25 DE MAYO,S/N,45742032,2110022
-57.894117126723977,-31.930345493484548,1111097,CEIP,N° 97,11,PAYSANDU,QUEBRACHO,MEVIR,UNION Y JUANA DE IBARBOUROU,S/N,47542237,2110093
-57.897677983890873,-31.934239920034599,1111109,CEIP,N° 109,11,PAYSANDU,QUEBRACHO,QUEBRACHO,N. LORENZO Y J.A. LATAPIE,S/N,47542566,2110098
-56.309154487743911,-32.082607987347501,1111049,CEIP,N° 49  MTRA. MARIA TERESA MACRI,11,PAYSANDU,PIEDRA SOLA,PIEDRA SOLA,CALLE N°1,S/N,46308311,2110048
-57.601615089522603,-32.37485049451201,1111027,CEIP,N° 27  AGUSTIN FERREIRO,11,PAYSANDU,PIEDRAS COLORADAS,PIEDRAS COLORADAS,CAMINO LAS PALMAS. RUTA 90,S/N,47472057,2110026
-57.74361116151649,-32.490176467527462,1111050,CEIP,N° 50  DIONISIO DIAZ,11,PAYSANDU,LA TENTACION,LA TENTACION,RUTA 3 KM. 336,S/N,4720700,2110049
-57.888258915240698,-31.663140024552611,1111054,CEIP,N° 54,11,PAYSANDU,CHAPICUY,CHAPICUY,RUTA 3 - KM. 452.500,S/N,47504987,3110053
-58.078083425113753,-32.310015231397429,1111004,CEIP,N° 4  ANGELA A. PEREZ,11,PAYSANDU,PAYSANDU,PAYSANDU - BELLA VISTA,CNEL. LUCAS PIRIZ,1279,47242693,2110003
-58.086613199173819,-32.304570971369095,1111033,CEIP,N° 33  MAESTRO HECTOR FERRARI,11,PAYSANDU,PAYSANDU,PAYSANDU - ZONA INDUSTRIAL,LUIS BATLLE BERRES Y HORACIO MERIGGI,1550,47222320,2110032
-58.084522423957829,-32.267446905714372,1111013,CEIP,N° 13  REPUBLICA ARGENTINA,11,PAYSANDU,PAYSANDU,NUEVO PAYSANDU,AVDA. DE LAS AMERICAS Y SALADERO S. Mª,S/N,47222521,3110012
-57.99183066235863,-32.404805067763363,1111041,CEIP,N° 41,11,PAYSANDU,PAYSANDU,CHACRAS DE PAYSANDU - PUNTAS DE CANGÜE,RUTA 3 KM. 360,S/N,,2110040
-57.970062837385534,-32.392659091314407,1111014,CEIP,N° 14  BRIG. GRAL. JUAN A. LAVALLEJA,11,PAYSANDU,PAYSANDU,PORVENIR,LETRA E Y Nº 9,S/N,47202002,3110013
-58.086571049534051,-32.322415732895173,1111106,CEIP,N° 106  APOLO RONCHI,11,PAYSANDU,PAYSANDU,PAYSANDU,MONTEVIDEO Y ARTIGAS,659,47228244,2110005
-58.078083425113753,-32.310015231397429,1111096,CEIP,N° 96,11,PAYSANDU,PAYSANDU,PAYSANDU,CNEL. LUCAS PIRIZ,1279,47242707,2110003
-58.085683886429841,-32.314306478967012,1111094,CEIP,N° 94  GENERAL LEANDRO GOMEZ,11,PAYSANDU,PAYSANDU,PAYSANDU,TREINTA Y TRES ORIENTALES,1079,47225215,2110091
-58.004958577053145,-32.307996160007342,1111045,CEIP,N° 45,11,PAYSANDU,PAYSANDU,CHACRAS DE PAYSANDU - SAN FRANCISCO,CALLE K Y N°28,S/N,47202082,2110044
-57.855945010702769,-32.370727198873531,1111019,CEIP,N° 19,11,PAYSANDU,ESTACION PORVENIR,ESTACION PORVENIR,RUTA 90 - KM. 24.500,S/N,47202333,2110018
-57.529769514488471,-31.993770839808011,1111031,CEIP,N° 31,11,PAYSANDU,ZONA RURAL (Seleccionar Paraje),SAUCE DE BURICAYUPI,RUTA 26 - KM. 68.500,S/N,47504338,2110030
-57.746432712028202,-31.99524397527669,1111036,CEIP,N° 36,11,PAYSANDU,ARAUJO,ARAUJO,RUTA 3 KM 41.500 12 KM. POR C. VECINAL,S/N,47504358,2110035
-57.865718619593139,-31.872289864051723,1111037,CEIP,N° 37,11,PAYSANDU,ZONA RURAL (Seleccionar Paraje),PUENTE DE GUAVIYU,RUTA 3 - KM. 428,S/N,47504287,2110036
-57.21916593296676,-32.288856116743148,1111040,CEIP,N° 40,11,PAYSANDU,ZONA RURAL (Seleccionar Paraje),COLONIA PINTOS VIANA,RUTA 4 - KM. 388.500. CAMINO VECINAL,S/N,47402753,2110039
-57.561040453561255,-32.47838053830263,1111046,CEIP,N° 46,11,PAYSANDU,PUNTAS DE ARROYO NEGRO,PUNTAS DE ARROYO NEGRO,CAMINO VECINAL,S/N,47407166,2110045
-57.31860444113034,-32.266346593336152,1111051,CEIP,N° 51,11,PAYSANDU,ZONA RURAL (Seleccionar Paraje),GUAYABOS,CMNO A ARROYO GUAYABOS. 15 KM DE LA RUTA,S/N,47402385,2110050
-57.968251612750898,-31.991404341992183,1111055,CEIP,N° 55,11,PAYSANDU,ZONA RURAL (Seleccionar Paraje),COLONIA LA PALMA,,S/N,47504296,2110054
-57.640958841402735,-32.126645056444289,1111059,CEIP,N° 59,11,PAYSANDU,ZONA RURAL (Seleccionar Paraje),SAUCE DEL QUEGUAY,RUTA 26 - KM. 56.500,S/N,91090229,2110058
-58.031844039878891,-32.410895234070082,1111061,CEIP,N° 61,11,PAYSANDU,ZONA RURAL (Seleccionar Paraje),COLONIA CANGÜE,"RUTA 3 - KM 361,500",S/N,47202513,2110060
-57.317446280984541,-32.044758732239643,1111062,CEIP,N° 62,11,PAYSANDU,PUEBLO FEDERACION,PUEBLO FEDERACION,RUTA 26 - KM. 81.500,S/N,47504340,2110061
-57.5484138375881,-31.977815090635655,1111064,CEIP,N° 64,11,PAYSANDU,ZONA RURAL (Seleccionar Paraje),PUEBLO SOTO,"RUTA 26 - KM. 68,500",S/N,47504906,2110063
-58.030301962416914,-31.828743733845009,1111075,CEIP,N° 75,11,PAYSANDU,ZONA RURAL (Seleccionar Paraje),SALADERO GUAVIYU,SALADERO GUAVIYÚ,S/N,47504337,2110073
-56.646922578641039,-31.903981427509084,1111076,CEIP,N° 76,11,PAYSANDU,ZONA RURAL (Seleccionar Paraje),PASO CASTELL DE CORRALES,RUTA 26 - KM. 160,S/N,46308262,2110074
-57.460060099593228,-32.389345279569376,1111082,CEIP,N° 82,11,PAYSANDU,ZONA RURAL (Seleccionar Paraje),PANDULE,"RUTA 90 KM 63,500",S/N,47407085,2110080
-57.92847132194531,-31.644256540764669,1111086,CEIP,N° 86,11,PAYSANDU,ZONA RURAL (Seleccionar Paraje),COLONIA B. BRUM,CAMINO MESETA DE ARTIGAS,S/N,47504281,2110083
-57.610111313315741,-32.097051926129787,1111090,CEIP,N° 90  SAUCE DEL QUEGUAY ARRIBA,11,PAYSANDU,ZONA RURAL (Seleccionar Paraje),SAUCE DEL QUEGUAY,RUTA 26 - KM. 56.500,S/N,47202338,2110087
-56.24700141657253,-31.875302596161816,1111092,CEIP,N° 92,11,PAYSANDU,TAMBORES,BARRIO BAUZADA,LUIS ALBERTO PEREIRA,S/N,46302952,2110089
-58.059416834671637,-32.320552415132624,1111098,CEIP,N° 98,11,PAYSANDU,PAYSANDU,PAYSANDU - ZONA ESTE,DIAGONAL 300,2239,47225266,2110010
-58.076466607127124,-32.299438236567504,1111101,CEIP,N° 101,11,PAYSANDU,PAYSANDU,PAYSANDU - COPERATIVO,VIZCONDE DE MAUA,1937,47225434,2110056
-58.17297840751398,-31.86116538910785,1111102,CEIP,N° 102,11,PAYSANDU,ZONA RURAL (Seleccionar Paraje),COLONIA ROS DE OGER,CAMINO A COLONIA ROS DE OGER,S/N,47504319,2110094
-57.609621708049254,-31.744975789029635,1111108,CEIP,N° 108,11,PAYSANDU,ZONA RURAL (Seleccionar Paraje),CARUMBE,CUCHILLA DE LOS MEDANOS. RUTA 3 KM 377,S/N,47504385,2110097
-57.997739843847626,-32.335004157840643,1111012,CEIP,N° 12,11,PAYSANDU,PAYSANDU,CHACRAS DE PAYSANDU - CAMINO DE LAS PALMAS,RUTA 90 KM. 10,S/N,47202290,2110011
-57.536619073755944,-31.872018064529446,1111016,CEIP,N° 16  DIONISIO DIAZ,11,PAYSANDU,CERRO CHATO,CERRO CHATO,RUTA 26 KM. 68. 500 - 30 KM. C. VECINAL,S/N,47504205,2110015
-54.740886441098276,-32.02464657905346,1113033,CEIP,N° 33,13,RIVERA,ZONA RURAL (Seleccionar Paraje),SARANDI DE RIO NEGRO,RUTA 44 - KM.73,S/N,46504424,2130032
-54.625303227084629,-32.038580724395509,1113069,CEIP,N° 69,13,RIVERA,ZONA RURAL (Seleccionar Paraje),CHIRCAS DE MAZANGANO,CHIRCAS DE MAZANGANO,S/N,46504136,2130064
-54.582651467938597,-32.013397058848732,1113125,CEIP,N° 125,13,RIVERA,ZONA RURAL (Seleccionar Paraje),PUEBLO DE LOS SANTOS,,S/N,46504988,2130116
-54.566667921758054,-31.981529021203759,1113098,CEIP,N° 98,13,RIVERA,ZONA RURAL (Seleccionar Paraje),PASO DE ARRIERA,,S/N,98630131,2130090
-54.665315917005088,-31.909713861782116,1113016,CEIP,N° 16,13,RIVERA,ZONA RURAL (Seleccionar Paraje),ZANJA HONDA,RUTA 6,S/N,46508769,2130016
-54.721118798745294,-31.885703805510786,1113121,CEIP,N° 121,13,RIVERA,ZONA RURAL (Seleccionar Paraje),PUEBLO DE LOS GARCIA,RUTA 6 - KM. 386,S/N,46504572,2130112
-54.759029466687828,-31.815927240652204,1113032,CEIP,N° 32,13,RIVERA,ZONA RURAL (Seleccionar Paraje),ALBORADA,RUTA 27  KM 132-  CAMINO VECINAL10KM,S/N,46504577,2130031
-54.8223703522835,-31.837680699579519,1113031,CEIP,N° 31,13,RIVERA,ZONA RURAL (Seleccionar Paraje),CORONILLA DE CARAGUATA,,S/N,46504158,2130030
-55.02039766897559,-31.801613503657777,1113081,CEIP,N° 81,13,RIVERA,ZONA RURAL (Seleccionar Paraje),ABROJAL,RUTA 27 KM. 105 Y CAMINO VECINAL,S/N,46508051,2130075
-54.990662777241837,-31.695002428285015,1113117,CEIP,N° 117,13,RIVERA,ZONA RURAL (Seleccionar Paraje),CHIRCAS DE CARAGUATA,CHILCAS DE CARAGUATA,S/N,46504217,2130109
-54.790185860839998,-31.721231456519543,1113046,CEIP,N° 46,13,RIVERA,ZONA RURAL (Seleccionar Paraje),CERROS BLANCOS,RUTA 27 KM.125 Y 5 KM. CNO. VECINAL,S/N,46504246,2130044
-55.060207921330822,-31.704680821745931,1113095,CEIP,N° 95,13,RIVERA,ZONA RURAL (Seleccionar Paraje),RINCON DE YAGUARI,RINCÓN DE YAGUARÍ. 17 KM DE LA RUTA,S/N,46508122,2130087
-54.717780726035386,-31.43830069269962,1113052,CEIP,N° 52,13,RIVERA,CERRILLADA,CERRILLADA,CAMINO INTERNACIONAL,S/N,46504873,2130050
-54.841856067316385,-31.442640198398532,1113099,CEIP,N° 99,13,RIVERA,ZONA RURAL (Seleccionar Paraje),GUAVIYU,,S/N,46504958,2130091
-54.938365578870346,-31.376464632373512,1113034,CEIP,N° 34,13,RIVERA,ZONA RURAL (Seleccionar Paraje),CRUZ DE SAN PEDRO,,S/N,46504219,2130033
-54.794315822124005,-31.906749576364248,1113122,CEIP,N° 122,13,RIVERA,ZONA RURAL (Seleccionar Paraje),PUEBLO SOCORRO,RUTA 27 KM 129 Y 20KM POR CAMINO VECINAL,S/N,46504573,2130113
-54.980885020385237,-31.609855980770774,1113023,CEIP,N° 23,13,RIVERA,MOIRONES,MOIRONES,RUTA 27 KM. 96,S/N,46504572,2130023
-55.103128207403422,-31.607093839095768,1113010,CEIP,N° 10,13,RIVERA,AMARILLO,AMARILLO,,S/N,46508291,2130010
-55.200558777224138,-31.776802460583347,1113018,CEIP,N° 18,13,RIVERA,LAS FLORES,LAS FLORES,CAMINO VECINAL,S/N,46508111,2130018
-55.270767078941446,-31.752297348743944,1113027,CEIP,N° 27,13,RIVERA,ZONA RURAL (Seleccionar Paraje),CUCHILLA DE YAGUARI,CAMINO VECINAL. RUTA 44 KM 18,S/N,46508648,2130027
-55.264412206906179,-31.586818039548515,1113035,CEIP,N° 35,13,RIVERA,ZONA RURAL (Seleccionar Paraje),BLANQUILLOS,RUTA 29,S/N,46508717,2130034
-55.350835744305101,-31.541447919125286,1113015,CEIP,N° 15,13,RIVERA,ZONA RURAL (Seleccionar Paraje),CORONILLA DE CORRALES,,S/N,,2130015
-55.452951534221548,-31.591453507894236,1113030,CEIP,N° 30,13,RIVERA,ZONA RURAL (Seleccionar Paraje),LOS MIMBRES - LAURELES AL NORTE,RUTA 28 - KM. 28,S/N,46508138,2130029
-55.485578632231068,-31.576585432757863,1113038,CEIP,N° 38  AGUSTIN FERREIRO,13,RIVERA,MINAS DE CORRALES,MINAS DE CORRALES,A 1 KM. DE M. DE CORRALES. CLEMENTE POSADA,S/N,46582665,2130037
-55.126070438058747,-31.51785700771395,1113067,CEIP,N° 67,13,RIVERA,ZONA RURAL (Seleccionar Paraje),CERRO PELADO,RUTA 27 - KM. 80,S/N,46508191,2130062
-55.156434461228748,-31.472207294908301,1113014,CEIP,N° 14,13,RIVERA,CERRO PELADO,CERRO PELADO,"RUTA 27 KM. 73,500",S/N,,2130014
-55.424506712023693,-31.657415122135255,1113048,CEIP,N° 48,13,RIVERA,ZONA RURAL (Seleccionar Paraje),LAURELES AL SUR,RUTA 28  CAMINO VECINAL KM 20,S/N,99958658,2130046
-55.664517628418757,-31.533214013889637,1113070,CEIP,N° 70,13,RIVERA,ZONA RURAL (Seleccionar Paraje),PASO MANUEL DIAZ,RUTA 29 - KM. 2.500,S/N,99075217,2130065
-55.745717290612653,-31.488941552445574,1113049,CEIP,N° 49,13,RIVERA,ZONA RURAL (Seleccionar Paraje),PASO DEL CERRO,5 CAMINO VECINAL,S/N,46508768,2130047
-55.657094049530116,-31.377170807155391,1113091,CEIP,N° 91,13,RIVERA,ZONA RURAL (Seleccionar Paraje),PASO DE GAIRE,RUTA 5 KM. 443.500,S/N,46508785,2130083
-55.675962661415639,-31.304363442915697,1113076,CEIP,N° 76,13,RIVERA,ZONA RURAL (Seleccionar Paraje),CERRO ALEGRE,RAMAL RUTA 5 - KM. 452,S/N,46506296,2130071
-55.639553385271938,-31.23307958057579,1113062,CEIP,N° 62,13,RIVERA,ZONA RURAL (Seleccionar Paraje),BUENA UNION,RUTA 5 - KM. 459.500,S/N,46506292,2130057
-55.634547609188942,-31.130616971712726,1113021,CEIP,N° 21,13,RIVERA,ZONA RURAL (Seleccionar Paraje),PARADA MEDINA,RUTA 5 - KM. 472.500,S/N,46202792,2130021
-55.566578102297363,-31.124888388516979,1113019,CEIP,N° 19,13,RIVERA,ZONA RURAL (Seleccionar Paraje),CERRO SOLITO,CAMINO VECINAL RUTA 5,S/N,,2130019
-55.468570620196729,-31.098311044846749,1113080,CEIP,N° 80,13,RIVERA,ZONA RURAL (Seleccionar Paraje),ZONA RURAL (Pareje sin asignar),RUTA 27 - KM. 20,S/N,46202372,2130074
-55.399016070556968,-31.1434613103084,1113059,CEIP,N° 59  INSTRUCCIONES DEL AÑO XIII,13,RIVERA,ZONA RURAL (Seleccionar Paraje),BATOVI,RUTA 27 - KM. 27.500,S/N,46202370,2130055
-55.239570834466683,-31.413133981514754,1113104,CEIP,N° 104,13,RIVERA,ZONA RURAL (Seleccionar Paraje),TRES PUENTES,RUTA 27 - KM. 62.500,S/N,96931612,2130096
-55.163811798539577,-31.286037656180941,1113017,CEIP,N° 17,13,RIVERA,ZONA RURAL (Seleccionar Paraje),PUNTAS DE CORRALES,RUTA 27 ENTRANDO CAMINO VECINAL,S/N,95231506,2130017
-55.067860448694141,-31.331248276338808,1113065,CEIP,N° 65,13,RIVERA,ZONA RURAL (Seleccionar Paraje),VILLA INDART,CNO. DEL MEDIO KM. 27,S/N,46508116,2130060
-55.282621884371103,-31.19436276319416,1113090,CEIP,N° 90,13,RIVERA,ZONA RURAL (Seleccionar Paraje),CAPON ALTO,RUTA 27; KM 38; 7KM X CAMINO VECINAL,S/N,46220726,2130082
-55.528854331427944,-31.057071617415673,1113073,CEIP,N° 73,13,RIVERA,ZONA RURAL (Seleccionar Paraje),BAÑADO DE CHAJA,RUTA 27 KM 9,S/N,46202737,2130068
-55.505763370819722,-31.030300354422593,1113058,CEIP,N° 58,13,RIVERA,ZONA RURAL (Seleccionar Paraje),PASO SERPA,"RUTA 27 KM. 11,500",S/N,98894716,2130054
-55.603657139298946,-31.045248321853975,1113036,CEIP,N° 36,13,RIVERA,ZONA RURAL (Seleccionar Paraje),CUCHILLAS DE TRES CERROS,RUTA 5 KM 417,S/N,46202488,2130035
-55.600620723440322,-30.969262939810676,1113040,CEIP,N° 40,13,RIVERA,ZONA RURAL (Seleccionar Paraje),CURTICEIRAS,CNO. EST.ATAQUES Y VIA FERREA,S/N,46202002,2130038
-55.507531949114728,-30.922436473025741,1113084,CEIP,N° 84,13,RIVERA,ZONA RURAL (Seleccionar Paraje),CERRO CHAPEU,HECTOR GUTIERREZ RUIZ - KM. 7,S/N,46220776,2130077
-55.801060282102071,-31.165515931540895,1113025,CEIP,N° 25,13,RIVERA,ZONA RURAL (Seleccionar Paraje),TRANQUERAS,RUTA 30 CAMINO SAUZAL,S/N,46506044,2130025
-55.888260631833873,-31.218148105611551,1113029,CEIP,N° 29,13,RIVERA,ZONA RURAL (Seleccionar Paraje),LUNAREJO,PARAJE LUNAREJO,S/N,46506312,2130028
-55.908520982418494,-31.170267570093632,1113106,CEIP,N° 106  SANTIAGO NAVARRO CEBALLOS,13,RIVERA,ZONA RURAL (Seleccionar Paraje),BOQUERON,BOQUERÓN,S/N,46506289,2130098
-56.012047234834533,-31.084344644239838,1113079,CEIP,N° 79  PEDRO BERNARDINO RODRIGUEZ PAIVA,13,RIVERA,MASOLLER,MASOLLER,RUTA 30 - KM. 222,S/N,46506066,2130073
-54.982953517876496,-31.660140067659199,1113082,CEIP,N° 82,13,RIVERA,ZONA RURAL (Seleccionar Paraje),RINCON DE LOS RODRIGUEZ,RUTA 27- CAMINO VECINAL,S/N,46504579,2130076
-55.422967553072652,-31.709260509919883,1113066,CEIP,N° 66,13,RIVERA,ZONA RURAL (Seleccionar Paraje),P.MULATTIERI,RUTA 5 KM. 488,S/N,46202316,2130061
-55.753409646554751,-31.079916744955746,1113047,CEIP,N° 47,13,RIVERA,ZONA RURAL (Seleccionar Paraje),LA AURORA - LOS POTREROS,CAMINO CHURCHILL,S/N,46506293,2130045
-55.749040805074912,-31.132016672628811,1113026,CEIP,N° 26,13,RIVERA,ZONA RURAL (Seleccionar Paraje),RINCON DE MORAES,CNO. VECINAL DE R.30 A FYMNSA,S/N,46506035,2130026
-54.7990361110393,-31.623329615011251,1113050,CEIP,N° 50  DIONISIO DIAZ,13,RIVERA,ARROYO BLANCO,ARROYO BLANCO,RUTA 27 - KM. 113.500,S/N,46508258,2130048
-55.390418970265571,-31.625514000128362,1113068,CEIP,N° 68,13,RIVERA,ZONA RURAL (Seleccionar Paraje),LAURELES AL MEDIO,RUTA 29 CAMINO VECINAL,S/N,98424862,2130063
-55.877862606730105,-31.167975115518047,1113022,CEIP,N° 22,13,RIVERA,ZONA RURAL (Seleccionar Paraje),RUBIO CHIVO - LA PALMA,RUTA 30 - KM.239,S/N,46506114,2130022
-55.357501929413125,-31.209840627812031,1113072,CEIP,N° 72,13,RIVERA,PASO DEL ATAQUE,PASO DEL ATAQUE,RUTA 28 KM.81,S/N,46202272,2130067
-55.364514436109317,-31.249591444329312,1113074,CEIP,N° 74,13,RIVERA,ZONA RURAL (Seleccionar Paraje),PASO DEL TAPADO,RUTA 28 - KM. 76,S/N,46202338,2130069
-55.395303246619342,-31.394738634512059,1113013,CEIP,N° 13,13,RIVERA,CERROS DE LA CALERA,CERROS DE LA CALERA,RUTA 28 - KM. 56,S/N,46508473,2130013
-55.323107563791986,-31.656551967764194,1113053,CEIP,N° 53,13,RIVERA,ZONA RURAL (Seleccionar Paraje),MINAS DE ZAPUCAY,RUTA 28 CAMINO VECINAL KM 17,S/N,98630131,2130051
-54.999270262928491,-31.436752334484659,1113107,CEIP,N° 107,13,RIVERA,ZONA RURAL (Seleccionar Paraje),PUNTAS DE YAGUARI,,S/N,46508827,2130099
-54.62244909098029,-31.653150925314961,1113041,CEIP,N° 41,13,RIVERA,PASO HOSPITAL,PASO HOSPITAL,RUTA 6 KM. 18 AL NORTE,S/N,46504141,2130039
-55.473936565246397,-31.574016585456274,1113004,CEIP,N° 4,13,RIVERA,MINAS DE CORRALES,MINAS DE CORRALES,18 DE JULIO Y 12 DE OCTUBRE,S/N,46582005,2130004
-55.555257888904492,-30.879253589590469,1113088,CEIP,N° 88,13,RIVERA,RIVERA,TREINTA Y TRES ORIENTALES,SIMON DEL PINO,S/N,46232921,2130081
-55.552067347427162,-30.887351794085561,1113005,CEIP,N° 5  GABRIELA MISTRAL,13,RIVERA,RIVERA,RIVERA CHICO,AVENIDA CUARO,261,46224092,2130005
-55.556927332690243,-30.890107145761657,1113120,CEIP,N° 120,13,RIVERA,RIVERA,RIVERA CHICO,FAUSTINO CARAMBULA,148,46224270,2130111
-55.543739551895811,-30.899198114487046,1113002,CEIP,N° 2  JOSE PEDRO VARELA,13,RIVERA,RIVERA,UNIVERSITARIO,GENERAL ARTIGAS,926,46223586,2130002
-55.543595925711898,-30.899557187166984,1113105,CEIP,N° 105  MTRO. VICENTE FOCH PUNTIGLIANO,13,RIVERA,RIVERA,UNIVERSITARIO,FRUCTUOSO RIVERA,642,46227534,2130097
-55.544069257162455,-30.899616190845592,1113001,CEIP,N° 1  ARTIGAS,13,RIVERA,RIVERA,UNIVERSITARIO,RODO,947,46223187,2130158
-55.555887264641065,-30.901501239380821,1113132,CEIP,N° 132  POETA LALO MENDOZA,13,RIVERA,RIVERA,RIVERA,PRESIDENTE VIERA,504,46224471,2130120
-55.538578122747595,-30.895512210781206,1113108,CEIP,N° 108  MARGARITA ISNARDI,13,RIVERA,RIVERA,RIVERA,33 ORIENTALES,1026,46225526,2130100
-55.543236906609032,-30.895364415191843,1113129,CEIP,N° 129,13,RIVERA,RIVERA,CERRO DEL MARCO,PAYSANDU,848,46226133,2130118
-55.514125931757604,-30.912529498095122,1113086,CEIP,N° 86,13,RIVERA,RIVERA,CERRO CAQUERO,EDUARDO PACHIAROTTI,S/N,46224265,2130079
-55.557123106152844,-30.912121469950911,1113064,CEIP,N° 64,13,RIVERA,RIVERA,SANTA ISABEL,AVENIDA ITALIA,2112,46225095,2130059
-55.565061925599828,-30.914070674719618,1113096,CEIP,N° 96  JAPON,13,RIVERA,RIVERA,SANTA ISABEL,VAZ FERREIRA,202,46223966,2130088
-55.535818797388977,-30.908718106443338,1113109,CEIP,N° 109  CLEMENTE ESTABLE,13,RIVERA,RIVERA,DON BOSCO,REYLES,1548,46225152,2130101
-55.541662513989273,-30.910800618533944,1113110,CEIP,N° 110,13,RIVERA,RIVERA,INSAUSTI,MISIONES,1330,46224704,2130102
-55.539401023784272,-30.914161679052473,1113044,CEIP,N° 44  REPUBLICA DE ITALIA,13,RIVERA,RIVERA,PASO DE CASTRO,LUIS A. DE HERRERA,1250,46225680,2130042
-55.538586058799616,-30.919450947900621,1113112,CEIP,N° 112  AGUSTIN RAMON BISIO,13,RIVERA,RIVERA,BISIO,DOMINGO ARENA,1540,46225583,2130104
-55.553203918962666,-30.926292186978937,1113128,CEIP,N° 128,13,RIVERA,RIVERA,MANDUBI,FRANCISCO SERRALTA,2105,46225604,2130117
-55.575243489801707,-30.886025080722206,1113045,CEIP,N° 45  ANDRESITO,13,RIVERA,RIVERA,PROGRESO,APARICIO SARAVIA Y ANDRESITO,S/N,46222175,2130043
-55.54688512969652,-30.93315428834574,1113094,CEIP,N° 94  REPUBLICA DEL PARAGUAY,13,RIVERA,RIVERA,LA PEDRERA,GUIDO MACHADO ESQ. 1º DE OCTUBRE,S/N,46225609,2130086
-55.550792205159482,-30.941336507782793,1113149,CEIP,N° 149,13,RIVERA,RIVERA,LA VIRGENCITA,MIRTA GARAT DE MARIN,2798,46237962,2130129
-55.548460891199703,-30.892872349266881,1113114,CEIP,N° 114,13,RIVERA,RIVERA,SAAVEDRA,VENTURA PIRIZ,449,46226927,2130106
-55.536066471781425,-30.899565565746759,1113008,CEIP,N° 8  REPUBLICA ARGENTINA,13,RIVERA,RIVERA,RIVERA,DR. GABRIEL ANOLLES,446,46224505,2130008
-55.542430592050529,-30.897841862656737,1113101,CEIP,N° 101  C.E.L.E.R.,13,RIVERA,RIVERA,UNIVERSITARIO,FRUCTUOSO RIVERA,512,46225053,2130093
-55.536065530556073,-30.899563203068958,1113140,CEIP,N° 140  FRANCISCO SIÑERIZ,13,RIVERA,RIVERA,FORTIN,DR. GABRIEL ANOLLES,446,46220125,2130008
-55.52473163267863,-30.904281917011293,1113113,CEIP,N° 113  ESPAÑA,13,RIVERA,RIVERA,MISIONES,D. CHIOSSONI,401,46222573,2130105
-55.530278381901155,-30.905221158963723,1113009,CEIP,N° 9  CRISTOBAL COLON,13,RIVERA,RIVERA,PUEBLO NUEVO,LIBANO,563,46224458,2130009
-55.530274984148555,-30.905218311823276,1113144,CEIP,N° 144  PAUL HARRIS,13,RIVERA,RIVERA,PUEBLO NUEVO,LIBANO,563,46238262,2130009
-55.536090849739736,-30.909171144140434,1113102,CEIP,N° 102,13,RIVERA,RIVERA,RIVERA,DIEGO LAMAS,1549,46224766,2130094
-55.553041394938873,-30.9261041991445,1113137,CEIP,N° 137,13,RIVERA,RIVERA,MANDUBI,SERRALTA,2230,46231766,2130124
-55.542565960179324,-30.90517080179702,1113141,CEIP,N° 141,13,RIVERA,RIVERA,RIVERA,REYLES E ITUZAINGO,1142,46222090,2130127
-55.547401156715033,-30.904820685140937,1113116,CEIP,N° 116,13,RIVERA,RIVERA,FERROCARRIL,AGUSTIN ORTEGA,948,46222125,2130108
-55.553801363145638,-30.898610300691555,1113007,CEIP,N° 7  BRASIL,13,RIVERA,RIVERA,ANSINA,JOSE PEDRO VARELA,849,46223812,2130007
-55.556927862126393,-30.897775424775041,1113115,CEIP,N° 115  JUANA DE IBARBOUROU,13,RIVERA,RIVERA,CUARTEL,JUANA DE IBARBOUROU,871,46226615,2130107
-55.556922260539764,-30.890102992290487,1113145,CEIP,N° 145,13,RIVERA,RIVERA,RIVERA CHICO AL OESTE,FAUSTINO CARAMBULA,148,46224270,2130111
-55.552067347427162,-30.887351794085561,1113134,CEIP,N° 134  REPUBLICA FRANCESA,13,RIVERA,RIVERA,RIVERA CHICO,AVENIDA CUARO 1825 261,1825,46232988,2130005
