Descripcion_Nivel,Descripcion_Tipo_Curso,Plan_Orientac,Cod_Corientac,Descripcion_Orientac,Tray,Año,Mod,Sem,Grupo,TurnoDescripcion,Sectores de Estudio,Modalidad,Telefono,Mail,DescTCurso,DescOrient,Ruee,Cod_Ecuela
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,00R,ADMINISTRACION,,,,,,MATUTINO,,,2294 1208 - 2294 0130,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Administracion%20Reformulado.htm,1303851,2851
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,00R,ADMINISTRACION,,,,,,NOCTURNO,,,2294 1208 - 2294 0130,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Administracion%20Reformulado.htm,1303851,2851
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,00R,ADMINISTRACION,,,,,,MATUTINO,,,2294 1208 - 2294 0130,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Administracion%20Reformulado.htm,1303851,2851
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,28E,ESTETICA INTEGRAL,,,,,,VESPERTINO-NOCTURNO,,,2294 1208 - 2294 0130,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Estetica%20Integral.htm,1303851,2851
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,28E,ESTETICA INTEGRAL,,,,,,VESPERTINO,,,2294 1208 - 2294 0130,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Estetica%20Integral.htm,1303851,2851
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,28E,ESTETICA INTEGRAL,,,,,,NOCTURNO,,,2294 1208 - 2294 0130,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Estetica%20Integral.htm,1303851,2851
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,48I,INFORMATICA,,,,,,VESPERTINO-NOCTURNO,,,2294 1208 - 2294 0130,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion%202021.htm,1303851,2851
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,48I,INFORMATICA,,,,,,MATUTINO,,,2294 1208 - 2294 0130,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion%202021.htm,1303851,2851
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,48S,INFORMATICA - DESARROLLO Y SOPORTE,,,,,,NOCTURNO,,,2294 1208 - 2294 0130,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,,1303851,2851
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,144,CARPINTERIA,,,,,,VESPERTINO-NOCTURNO,,,2294 1208 - 2294 0130,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Carpinteria.htm,1303851,2851
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,393,GASTRONOMIA,,,,,,NOCTURNO,,,2294 1208 - 2294 0130,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Gastronomia.htm,1303851,2851
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,576,MECANICA AUTOMOTRIZ,,,,,,NOCTURNO,,,2294 1208 - 2294 0130,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/MECANICA%20AUTOMOTRIZ.htm,1303851,2851
EDUCACION MEDIA SUPERIOR,BACHILLERATO TECNICO PROFESIONAL,2022,39I,GASTRONOMIA,,,,,,VESPERTINO-NOCTURNO,,,2294 1208 - 2294 0130,,https://planeamientoeducativo.utu.edu.uy/bachilleratos-tecnicos-profesionales,https://planeamientoeducativo.utu.edu.uy/btp-gastronomia,1303851,2851
EDUCACION MEDIA SUPERIOR,BACHILLERATO TECNICO PROFESIONAL,2022,57C,AUTOMOTORES,,,,,,VESPERTINO-NOCTURNO,,,2294 1208 - 2294 0130,,https://planeamientoeducativo.utu.edu.uy/bachilleratos-tecnicos-profesionales,https://planeamientoeducativo.utu.edu.uy/btp-automotores,1303851,2851
EDUCACION SUP. TERCIARIA,CURSO TÉCNICO TERCIARIO,2015,56E,GESTION HUMANA,,,,,,NOCTURNO,,,2294 1208 - 2294 0130,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/050%20Gesti%C3%B3n%20Humana.htm,1303851,2851
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,DOBLE TURNO,,,,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303860,2860
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,DOBLE TURNO,,,,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303860,2860
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,DOBLE TURNO,,,,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303860,2860
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,DOBLE TURNO,,,,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303860,2860
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,DOBLE TURNO,,,,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303860,2860
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,DOBLE TURNO,,,,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303860,2860
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,11B,ALIMENTACION,,,,,,MATUTINO,,,2288 8933 - 22880842,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,,1303911,2911
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,44B,MECANICA AUTOMOTRIZ,,,,,,VESPERTINO,,,2288 8933 - 22880842,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programas-fpb-mecanica-automotriz,1303911,2911
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,45A,MUSICA,,,,,,VESPERTINO,,,2288 8933 - 22880842,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-musica,1303911,2911
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,MATUTINO,,,2288 8933 - 22880842,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303911,2911
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,MATUTINO,,,2288 8933 - 22880842,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303911,2911
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,VESPERTINO,,,2288 8933 - 22880842,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303911,2911
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,MATUTINO,,,2288 8933 - 22880842,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303911,2911
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,MATUTINO,,,2288 8933 - 22880842,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303911,2911
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,VESPERTINO,,,2288 8933 - 22880842,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303911,2911
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,VESPERTINO,,,2288 8933 - 22880842,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303911,2911
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,MATUTINO,,,2288 8933 - 22880842,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303911,2911
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,MATUTINO,,,2288 8933 - 22880842,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303911,2911
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,VESPERTINO,,,2288 8933 - 22880842,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303911,2911
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA PROFESIONAL,2004,401,GASTRONOMIA COCINA,,,,,,VESPERTINO,,,2288 8933 - 22880842,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804401%20-%20Gastronom%C3%ADa.htm,1303911,2911
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,00R,ADMINISTRACION,,,,,,VESPERTINO,,,2288 8933 - 22880842,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Administracion%20Reformulado.htm,1303911,2911
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,00R,ADMINISTRACION,,,,,,VESPERTINO,,,2288 8933 - 22880842,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Administracion%20Reformulado.htm,1303911,2911
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,00R,ADMINISTRACION,,,,,,MATUTINO,,,2288 8933 - 22880842,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Administracion%20Reformulado.htm,1303911,2911
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,25A,DEPORTE Y RECREACION,,,,,,MATUTINO,,,2288 8933 - 22880842,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904255%20-%20Deporte%20Y%20RECREACI%C3%93N%20reformulaci%C3%B3n%202012.htm,1303911,2911
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,25A,DEPORTE Y RECREACION,,,,,,MATUTINO,,,2288 8933 - 22880842,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904255%20-%20Deporte%20Y%20RECREACI%C3%93N%20reformulaci%C3%B3n%202012.htm,1303911,2911
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,25A,DEPORTE Y RECREACION,,,,,,MATUTINO,,,2288 8933 - 22880842,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904255%20-%20Deporte%20Y%20RECREACI%C3%93N%20reformulaci%C3%B3n%202012.htm,1303911,2911
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,18B,CHAPA Y PINTURA,,,,,,VESPERTINO,,,2288 8933 - 22880842,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/CHAPA%20Y%20PINTURA.htm,1303911,2911
EDUCACION MEDIA SUPERIOR,BACHILLERATO TECNICO PROFESIONAL,2022,39I,GASTRONOMIA,,,,,,VESPERTINO,,,2288 8933 - 22880842,,https://planeamientoeducativo.utu.edu.uy/bachilleratos-tecnicos-profesionales,https://planeamientoeducativo.utu.edu.uy/btp-gastronomia,1303911,2911
EDUCACION MEDIA SUPERIOR,BACHILLERATO TECNICO PROFESIONAL,2022,39I,GASTRONOMIA,,,,,,MATUTINO,,,2288 8933 - 22880842,,https://planeamientoeducativo.utu.edu.uy/bachilleratos-tecnicos-profesionales,https://planeamientoeducativo.utu.edu.uy/btp-gastronomia,1303911,2911
EDUCACION MEDIA SUPERIOR,BACHILLERATO TECNICO PROFESIONAL,2022,57C,AUTOMOTORES,,,,,,MATUTINO,,,2288 8933 - 22880842,,https://planeamientoeducativo.utu.edu.uy/bachilleratos-tecnicos-profesionales,https://planeamientoeducativo.utu.edu.uy/btp-automotores,1303911,2911
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,NOCTURNO,,,4315 4967,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1303931,2931
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,VESPERTINO,,,4315 4967,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303931,2931
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,00R,ADMINISTRACION,,,,,,NOCTURNO,,,4315 4967,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Administracion%20Reformulado.htm,1303931,2931
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,00R,ADMINISTRACION,,,,,,NOCTURNO,,,4315 4967,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Administracion%20Reformulado.htm,1303931,2931
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,00R,ADMINISTRACION,,,,,,VESPERTINO-NOCTURNO,,,4315 4967,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/Administracion%20Reformulado.htm,1303931,2931
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,25A,DEPORTE Y RECREACION,,,,,,VESPERTINO,,,4315 4967,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904255%20-%20Deporte%20Y%20RECREACI%C3%93N%20reformulaci%C3%B3n%202012.htm,1303931,2931
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,25A,DEPORTE Y RECREACION,,,,,,MATUTINO,,,4315 4967,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904255%20-%20Deporte%20Y%20RECREACI%C3%93N%20reformulaci%C3%B3n%202012.htm,1303931,2931
EDUCACION MEDIA SUPERIOR,EDUCACIÓN MEDIA TECNOLÓGICA,2004,25A,DEPORTE Y RECREACION,,,,,,MATUTINO,,,4315 4967,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904255%20-%20Deporte%20Y%20RECREACI%C3%93N%20reformulaci%C3%B3n%202012.htm,1303931,2931
EDUCACION SUP. TERCIARIA,CURSO TÉCNICO TERCIARIO,2015,56E,GESTION HUMANA,,,,,,NOCTURNO,,,4315 4967,,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/050%20Gesti%C3%B3n%20Humana.htm,1303931,2931
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,NOCTURNO,,,2365 6330 - 2365 9228,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1303961,2961
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,NOCTURNO,,,2365 6330 - 2365 9228,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1303961,2961
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,11B,ALIMENTACION,,,,,,VESPERTINO,,,2365 6330 - 2365 9228,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,,1303961,2961
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,11B,ALIMENTACION,,,,,,MATUTINO,,,2365 6330 - 2365 9228,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,,1303961,2961
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,25A,DEPORTE Y RECREACION,,,,,,VESPERTINO,,,2365 6330 - 2365 9228,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-deporte-y-recreacion,1303961,2961
EDUCACION MEDIA BASICA,FORMACIÓN PROFESIONAL BÁSICA (FP),2021,81A,ROBOTICA,,,,,,MATUTINO,,,2365 6330 - 2365 9228,,https://planeamientoeducativo.utu.edu.uy/programas-fpb,https://planeamientoeducativo.utu.edu.uy/programa-fpb-robotica-trayecto-experimental,1303961,2961
EDUCACION MEDIA BASICA,ARTICULACIÓN EDUCACIÓN MEDIA BÁSICA,2010,988,PROGRAMA RUMBO,,,,,,VESPERTINO-NOCTURNO,,,2365 6330 - 2365 9228,,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://planeamientoeducativo.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1303961,2961
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,MATUTINO,,,2365 6330 - 2365 9228,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303961,2961
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,MATUTINO,,,2365 6330 - 2365 9228,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303961,2961
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,MATUTINO,,,2365 6330 - 2365 9228,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303961,2961
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,VESPERTINO,,,2365 6330 - 2365 9228,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303961,2961
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,VESPERTINO,,,2365 6330 - 2365 9228,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303961,2961
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,MATUTINO,,,2365 6330 - 2365 9228,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303961,2961
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,MATUTINO,,,2365 6330 - 2365 9228,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303961,2961
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,VESPERTINO,,,2365 6330 - 2365 9228,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303961,2961
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,VESPERTINO,,,2365 6330 - 2365 9228,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303961,2961
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,MATUTINO,,,2365 6330 - 2365 9228,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303961,2961
EDUCACION MEDIA BASICA,EDUCACION BASICA INTEGRADA,2022,12C,EDUCACION BASICA INTEGRADA,,,,,,MATUTINO,,,2365 6330 - 2365 9228,,https://gestioneducativa.utu.edu.uy/plan-de-educacion-basica-integrada/,,1303961,2961
