Ruee_Calculado,Rule_Calculado,GRADO_ANNO,BACHIILER_DIVNOMBRE,HORARIO,PLAN,MODALIDAD,NOMBRELIC,DescPlan,RUEE_RAD
1201006,3010278,6,CIENCIAS AGRARIAS,DIURNO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 6,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201006,3010278,6,CIENCIAS BIOLÓGICAS,DIURNO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 6,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201006,3010278,6,CIENCIAS BIOLÓGICAS,DIURNO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 6,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201006,3010278,6,CIENCIAS BIOLÓGICAS,DIURNO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 6,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201006,3010278,6,FÍSICO MATEMÁTICO,DIURNO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 6,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201006,3010278,6,FÍSICO MATEMÁTICO,DIURNO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 6,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201006,3010278,6,MATEMÁTICA Y DISEÑO,DIURNO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 6,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201006,3010278,6,ARTE Y EXPRESIÓN,DIURNO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 6,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201007,3010279,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 7,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201007,3010279,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 7,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201007,3010279,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 7,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201007,3010279,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 7,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201007,3010279,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 7,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201007,3010279,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 7,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201008,3010280,4,,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 8,https://www.ces.edu.uy/index.php/plan-1994,
1201008,3010280,1,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,MONTEVIDEO Nº 8,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201008,3010280,1,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,MONTEVIDEO Nº 8,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201008,3010280,2,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,MONTEVIDEO Nº 8,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201008,3010280,2,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,MONTEVIDEO Nº 8,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201008,3010280,3,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,MONTEVIDEO Nº 8,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201008,3010280,3,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,MONTEVIDEO Nº 8,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201008,3010280,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 8,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201008,3010280,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 8,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201008,3010280,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 8,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201008,3010280,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 8,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201008,3010280,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 8,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201008,3010280,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 8,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201009,3010281,5,HUMANÍSTICO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 9,https://www.ces.edu.uy/index.php/plan-1994,
1201009,3010281,5,BIOLÓGICO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 9,https://www.ces.edu.uy/index.php/plan-1994,
1201009,3010281,5,CIENTÍFICO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 9,https://www.ces.edu.uy/index.php/plan-1994,
1201009,3010281,6,DERECHO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 9,https://www.ces.edu.uy/index.php/plan-1994,
1201009,3010281,6,ECONOMÍA,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 9,https://www.ces.edu.uy/index.php/plan-1994,
1201009,3010281,6,MEDICINA,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 9,https://www.ces.edu.uy/index.php/plan-1994,
1201009,3010281,6,INGENIERÍA,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 9,https://www.ces.edu.uy/index.php/plan-1994,
1201009,3010281,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 9,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201009,3010281,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 9,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201009,3010281,5,DIV.HUMANÍSTICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 9,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201009,3010281,5,DIV.HUMANÍSTICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 9,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201009,3010281,5,DIV.BIOLÓGICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 9,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201009,3010281,5,DIV.BIOLÓGICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 9,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201009,3010281,5,DIV.CIENTÍFICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 9,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201009,3010281,5,DIV.CIENTÍFICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 9,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201009,3010281,5,DIV.ARTE Y EXPRESIÓN,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 9,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201009,3010281,5,DIV.ARTE Y EXPRESIÓN,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 9,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201009,3010281,6,SOCIAL HUMANÍSTICO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 9,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201009,3010281,6,SOCIAL HUMANÍSTICO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 9,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201009,3010281,6,SOCIAL ECONOMÍA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 9,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201009,3010281,6,CIENCIAS BIOLÓGICAS,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 9,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201009,3010281,6,CIENCIAS BIOLÓGICAS,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 9,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201009,3010281,6,FÍSICO MATEMÁTICO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 9,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201009,3010281,6,MATEMÁTICA Y DISEÑO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 9,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201009,3010281,6,ARTE Y EXPRESIÓN,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 9,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201010,3010282,4,,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 10,https://www.ces.edu.uy/index.php/plan-1994,
1201010,3010282,5,HUMANÍSTICO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 10,https://www.ces.edu.uy/index.php/plan-1994,
1201010,3010282,5,BIOLÓGICO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 10,https://www.ces.edu.uy/index.php/plan-1994,
1201010,3010282,5,CIENTÍFICO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 10,https://www.ces.edu.uy/index.php/plan-1994,
1201010,3010282,6,DERECHO,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 10,https://www.ces.edu.uy/index.php/plan-1994,
1201010,3010282,6,ECONOMÍA,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 10,https://www.ces.edu.uy/index.php/plan-1994,
1201010,3010282,6,MEDICINA,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 10,https://www.ces.edu.uy/index.php/plan-1994,
1201010,3010282,6,INGENIERÍA,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 10,https://www.ces.edu.uy/index.php/plan-1994,
1201010,3010282,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 10,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201010,3010282,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 10,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201010,3010282,5,DIV.HUMANÍSTICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 10,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201010,3010282,5,DIV.HUMANÍSTICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 10,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201010,3010282,5,DIV.BIOLÓGICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 10,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201010,3010282,5,DIV.BIOLÓGICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 10,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201010,3010282,5,DIV.CIENTÍFICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 10,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201010,3010282,5,DIV.CIENTÍFICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 10,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201010,3010282,5,DIV.ARTE Y EXPRESIÓN,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 10,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201010,3010282,6,SOCIAL HUMANÍSTICO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 10,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201010,3010282,6,SOCIAL HUMANÍSTICO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 10,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201010,3010282,6,SOCIAL ECONOMÍA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 10,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201010,3010282,6,SOCIAL ECONOMÍA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 10,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201010,3010282,6,CIENCIAS BIOLÓGICAS,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 10,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201010,3010282,6,CIENCIAS BIOLÓGICAS,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 10,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201010,3010282,6,FÍSICO MATEMÁTICO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 10,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201010,3010282,6,MATEMÁTICA Y DISEÑO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 10,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201010,3010282,6,ARTE Y EXPRESIÓN,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 10,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201011,3010283,4,,NOCTURNO,PLAN 1994 MARTHA AVERBUG,SEMESTRAL,MONTEVIDEO Nº 11,https://www.ces.edu.uy/index.php/plan-1994,
1201011,3010283,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 11,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201011,3010283,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 11,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201011,3010283,1,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,MONTEVIDEO Nº 11,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201011,3010283,1,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,MONTEVIDEO Nº 11,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201011,3010283,2,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,MONTEVIDEO Nº 11,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201011,3010283,2,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,MONTEVIDEO Nº 11,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201011,3010283,3,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,MONTEVIDEO Nº 11,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201011,3010283,3,,NOCTURNO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,MONTEVIDEO Nº 11,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201011,3010283,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 11,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201011,3010283,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 11,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201011,3010283,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 11,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201011,3010283,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 11,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201011,3010283,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 11,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201011,3010283,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 11,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201012,3010284,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 12,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201012,3010284,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 12,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201012,3010284,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 12,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201012,3010284,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 12,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201012,3010284,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 12,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201012,3010284,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 12,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201012,3010284,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 12,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201012,3010284,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 12,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201013,3010285,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 13,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201013,3010285,4,,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 13,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201013,3010285,5,DIV.HUMANÍSTICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 13,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201013,3010285,5,DIV.BIOLÓGICA,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 13,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201013,3010285,6,SOCIAL HUMANÍSTICO,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 13,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201013,3010285,6,CIENCIAS BIOLÓGICAS,DIURNO EXTENDIDO,REFORMULACIÓN 2006,ANUAL,MONTEVIDEO Nº 13,https://www.ces.edu.uy/index.php/plan-2006-bachillerato,
1201013,3010285,1,,DIURNO EXTENDIDO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,MONTEVIDEO Nº 13,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201013,3010285,1,,DIURNO EXTENDIDO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,MONTEVIDEO Nº 13,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201013,3010285,2,,DIURNO EXTENDIDO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,MONTEVIDEO Nº 13,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201013,3010285,2,,DIURNO EXTENDIDO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,MONTEVIDEO Nº 13,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201013,3010285,3,,DIURNO EXTENDIDO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,MONTEVIDEO Nº 13,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201013,3010285,3,,DIURNO EXTENDIDO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,MONTEVIDEO Nº 13,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201013,3010285,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 13,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201013,3010285,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 13,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201013,3010285,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 13,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201013,3010285,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 13,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201013,3010285,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 13,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201013,3010285,9,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 13,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201014,3010286,1,,DIURNO EXTENDIDO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,MONTEVIDEO Nº 14,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201014,3010286,1,,DIURNO EXTENDIDO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,MONTEVIDEO Nº 14,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201014,3010286,2,,DIURNO EXTENDIDO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,MONTEVIDEO Nº 14,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201014,3010286,2,,DIURNO EXTENDIDO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,MONTEVIDEO Nº 14,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201014,3010286,3,,DIURNO EXTENDIDO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,ANUAL,MONTEVIDEO Nº 14,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201014,3010286,3,,DIURNO EXTENDIDO,PLAN 2013 EXPERIMENTAL EXTRA EDAD,SEMESTRAL,MONTEVIDEO Nº 14,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201014,3010286,1,,NOCTURNO EXTENDIDO,PLAN CICLO BÁSICO 2009,SEMESTRAL,MONTEVIDEO Nº 14,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201014,3010286,2,,NOCTURNO EXTENDIDO,PLAN CICLO BÁSICO 2009,SEMESTRAL,MONTEVIDEO Nº 14,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201014,3010286,3,,NOCTURNO EXTENDIDO,PLAN CICLO BÁSICO 2009,SEMESTRAL,MONTEVIDEO Nº 14,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201014,3010286,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 14,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201014,3010286,7,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 14,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
1201014,3010286,8,,DIURNO EXTENDIDO,PLAN 2023 EDUCACIÓN MEDIA BÁSICA,ANUAL,MONTEVIDEO Nº 14,https://www.ces.edu.uy/index.php/estudiantes/26591-planes-para-ciclo-basico,
